date,team_a,team_b,score,sidefeature1,sidefeature2
2019-04-09,1610612742,1610612756,229.0,0.235,0.4
2019-04-09,1610612762,1610612743,226.0,0.6629999999999999,0.613
2019-04-09,1610612760,1610612745,223.0,0.654,0.588
2019-04-09,1610612747,1610612757,205.0,0.638,0.457
2019-04-07,1610612761,1610612748,226.0,0.48100000000000004,0.7
2019-04-07,1610612739,1610612759,202.0,0.575,0.23800000000000002
2019-04-07,1610612750,1610612760,258.0,0.5820000000000001,0.456
2019-04-07,1610612765,1610612766,195.0,0.46799999999999997,0.494
2019-04-07,1610612754,1610612751,204.0,0.5,0.588
2019-04-07,1610612763,1610612742,256.0,0.392,0.405
2019-04-07,1610612745,1610612756,262.0,0.23800000000000002,0.65
2019-04-07,1610612749,1610612737,222.0,0.363,0.738
2019-04-07,1610612738,1610612753,224.0,0.5,0.6
2019-04-07,1610612752,1610612764,223.0,0.4,0.19
2019-04-07,1610612744,1610612746,235.0,0.588,0.696
2019-04-07,1610612757,1610612743,223.0,0.6709999999999999,0.633
2019-04-07,1610612758,1610612740,262.0,0.4,0.488
2019-04-07,1610612747,1610612762,222.0,0.62,0.45
2019-04-06,1610612749,1610612751,261.0,0.494,0.747
2019-04-06,1610612741,1610612755,212.0,0.62,0.278
2019-04-05,1610612766,1610612761,224.0,0.7090000000000001,0.462
2019-04-05,1610612753,1610612737,262.0,0.3670000000000001,0.494
2019-04-05,1610612764,1610612759,241.0,0.57,0.405
2019-04-05,1610612754,1610612738,214.0,0.595,0.595
2019-04-05,1610612745,1610612752,216.0,0.192,0.6459999999999999
2019-04-05,1610612750,1610612748,220.0,0.48700000000000004,0.449
2019-04-05,1610612760,1610612765,233.0,0.5,0.5770000000000001
2019-04-05,1610612742,1610612763,234.0,0.397,0.397
2019-04-05,1610612762,1610612758,217.0,0.494,0.615
2019-04-05,1610612756,1610612740,259.0,0.405,0.228
2019-04-05,1610612743,1610612757,229.0,0.6409999999999999,0.667
2019-04-05,1610612744,1610612739,234.0,0.24100000000000002,0.6920000000000001
2019-04-05,1610612746,1610612747,239.0,0.44299999999999995,0.595
2019-04-04,1610612755,1610612749,250.0,0.7440000000000001,0.628
2019-04-04,1610612758,1610612739,221.0,0.244,0.48700000000000004
2019-04-04,1610612747,1610612744,198.0,0.688,0.449
2019-04-03,1610612765,1610612754,197.0,0.59,0.506
2019-04-03,1610612753,1610612752,214.0,0.195,0.48700000000000004
2019-04-03,1610612764,1610612741,229.0,0.26899999999999996,0.41
2019-04-03,1610612737,1610612755,252.0,0.636,0.359
2019-04-03,1610612751,1610612761,220.0,0.705,0.5
2019-04-03,1610612748,1610612738,214.0,0.59,0.494
2019-04-03,1610612740,1610612766,224.0,0.455,0.41
2019-04-03,1610612742,1610612750,218.0,0.442,0.40299999999999997
2019-04-03,1610612743,1610612759,198.0,0.5770000000000001,0.662
2019-04-03,1610612756,1610612762,215.0,0.61,0.231
2019-04-03,1610612757,1610612763,205.0,0.40299999999999997,0.636
2019-04-03,1610612746,1610612745,238.0,0.6409999999999999,0.603
2019-04-02,1610612760,1610612747,222.0,0.455,0.5710000000000001
2019-04-02,1610612759,1610612737,228.0,0.364,0.5710000000000001
2019-04-02,1610612758,1610612745,235.0,0.636,0.494
2019-04-02,1610612744,1610612743,218.0,0.6709999999999999,0.684
2019-04-01,1610612754,1610612765,213.0,0.513,0.584
2019-04-01,1610612738,1610612748,215.0,0.5,0.584
2019-04-01,1610612751,1610612749,252.0,0.74,0.506
2019-04-01,1610612752,1610612741,218.0,0.273,0.184
2019-04-01,1610612761,1610612753,230.0,0.494,0.701
2019-04-01,1610612750,1610612757,254.0,0.632,0.447
2019-04-01,1610612742,1610612755,224.0,0.645,0.395
2019-04-01,1610612762,1610612766,213.0,0.461,0.605
2019-04-01,1610612756,1610612739,235.0,0.247,0.221
2019-03-31,1610612737,1610612749,271.0,0.75,0.355
2019-03-31,1610612760,1610612742,209.0,0.387,0.579
2019-03-31,1610612740,1610612747,232.0,0.447,0.41600000000000004
2019-03-31,1610612759,1610612758,219.0,0.48700000000000004,0.579
2019-03-31,1610612743,1610612764,185.0,0.40299999999999997,0.68
2019-03-31,1610612744,1610612766,227.0,0.467,0.68
2019-03-31,1610612746,1610612763,209.0,0.408,0.597
2019-03-30,1610612746,1610612739,240.0,0.25,0.5920000000000001
2019-03-30,1610612751,1610612738,206.0,0.5920000000000001,0.5
2019-03-30,1610612745,1610612758,227.0,0.493,0.632
2019-03-30,1610612765,1610612757,189.0,0.64,0.507
2019-03-30,1610612754,1610612753,237.0,0.48700000000000004,0.5920000000000001
2019-03-30,1610612752,1610612748,192.0,0.493,0.187
2019-03-30,1610612741,1610612761,225.0,0.6970000000000001,0.276
2019-03-30,1610612750,1610612755,227.0,0.64,0.45299999999999996
2019-03-30,1610612756,1610612763,235.0,0.4,0.22399999999999998
2019-03-29,1610612738,1610612754,226.0,0.6,0.5870000000000001
2019-03-29,1610612737,1610612757,216.0,0.635,0.36
2019-03-29,1610612750,1610612744,261.0,0.6890000000000001,0.446
2019-03-29,1610612760,1610612743,220.0,0.6759999999999999,0.5870000000000001
2019-03-29,1610612762,1610612764,252.0,0.408,0.6
2019-03-29,1610612747,1610612766,244.0,0.473,0.44
2019-03-28,1610612765,1610612753,213.0,0.493,0.5
2019-03-28,1610612755,1610612751,233.0,0.507,0.635
2019-03-28,1610612748,1610612742,204.0,0.392,0.486
2019-03-28,1610612752,1610612761,209.0,0.693,0.18899999999999997
2019-03-28,1610612745,1610612743,197.0,0.685,0.627
2019-03-28,1610612749,1610612746,246.0,0.6,0.747
2019-03-28,1610612740,1610612758,239.0,0.5,0.408
2019-03-28,1610612759,1610612739,226.0,0.253,0.573
2019-03-27,1610612741,1610612757,216.0,0.63,0.28
2019-03-27,1610612763,1610612744,221.0,0.685,0.405
2019-03-27,1610612760,1610612754,206.0,0.608,0.581
2019-03-27,1610612756,1610612764,245.0,0.4,0.22699999999999998
2019-03-27,1610612762,1610612747,215.0,0.446,0.595
2019-03-26,1610612766,1610612759,241.0,0.581,0.466
2019-03-26,1610612739,1610612738,222.0,0.581,0.257
2019-03-26,1610612748,1610612753,203.0,0.486,0.493
2019-03-26,1610612761,1610612741,215.0,0.284,0.6890000000000001
2019-03-26,1610612749,1610612745,202.0,0.635,0.743
2019-03-26,1610612750,1610612746,233.0,0.595,0.452
2019-03-26,1610612740,1610612737,250.0,0.35100000000000003,0.413
2019-03-26,1610612742,1610612758,246.0,0.493,0.397
2019-03-26,1610612743,1610612765,187.0,0.507,0.6809999999999999
2019-03-26,1610612747,1610612764,230.0,0.405,0.43799999999999994
2019-03-25,1610612753,1610612755,217.0,0.644,0.479
2019-03-25,1610612763,1610612760,218.0,0.589,0.397
2019-03-25,1610612762,1610612756,217.0,0.23,0.589
2019-03-25,1610612757,1610612751,292.0,0.514,0.625
2019-03-24,1610612752,1610612746,237.0,0.589,0.192
2019-03-24,1610612749,1610612739,232.0,0.26,0.74
2019-03-24,1610612754,1610612743,212.0,0.69,0.603
2019-03-24,1610612761,1610612766,229.0,0.45799999999999996,0.6990000000000001
2019-03-24,1610612740,1610612745,203.0,0.63,0.419
2019-03-24,1610612738,1610612759,211.0,0.575,0.589
2019-03-24,1610612744,1610612765,235.0,0.514,0.6809999999999999
2019-03-24,1610612747,1610612758,217.0,0.5,0.431
2019-03-23,1610612766,1610612738,241.0,0.597,0.451
2019-03-23,1610612764,1610612748,221.0,0.486,0.41100000000000003
2019-03-23,1610612737,1610612755,256.0,0.653,0.342
2019-03-23,1610612741,1610612762,197.0,0.583,0.28800000000000003
2019-03-23,1610612763,1610612750,211.0,0.444,0.40299999999999997
2019-03-23,1610612744,1610612742,217.0,0.389,0.69
2019-03-23,1610612757,1610612765,229.0,0.521,0.62
2019-03-23,1610612758,1610612756,215.0,0.233,0.493
2019-03-22,1610612753,1610612763,242.0,0.408,0.47200000000000003
2019-03-22,1610612739,1610612746,218.0,0.583,0.264
2019-03-22,1610612752,1610612743,204.0,0.6859999999999999,0.19399999999999998
2019-03-22,1610612761,1610612760,225.0,0.583,0.708
2019-03-22,1610612745,1610612759,216.0,0.583,0.625
2019-03-22,1610612749,1610612748,203.0,0.493,0.736
2019-03-22,1610612747,1610612751,217.0,0.507,0.4370000000000001
2019-03-21,1610612766,1610612750,219.0,0.451,0.44299999999999995
2019-03-21,1610612764,1610612743,221.0,0.6809999999999999,0.41700000000000004
2019-03-21,1610612737,1610612762,231.0,0.5920000000000001,0.33299999999999996
2019-03-21,1610612756,1610612765,216.0,0.514,0.23600000000000002
2019-03-21,1610612758,1610612742,216.0,0.39399999999999996,0.486
2019-03-21,1610612744,1610612754,201.0,0.611,0.6859999999999999
2019-03-20,1610612739,1610612749,209.0,0.746,0.254
2019-03-20,1610612753,1610612740,215.0,0.425,0.465
2019-03-20,1610612755,1610612738,233.0,0.606,0.648
2019-03-20,1610612752,1610612762,253.0,0.586,0.19699999999999998
2019-03-20,1610612741,1610612764,246.0,0.423,0.278
2019-03-20,1610612763,1610612745,251.0,0.634,0.4
2019-03-20,1610612759,1610612748,215.0,0.486,0.5920000000000001
2019-03-20,1610612760,1610612761,237.0,0.7040000000000001,0.5920000000000001
2019-03-20,1610612757,1610612742,244.0,0.4,0.614
2019-03-19,1610612766,1610612755,232.0,0.643,0.449
2019-03-19,1610612737,1610612745,226.0,0.629,0.33799999999999997
2019-03-19,1610612749,1610612747,216.0,0.44299999999999995,0.743
2019-03-19,1610612750,1610612744,224.0,0.6809999999999999,0.457
2019-03-19,1610612758,1610612751,244.0,0.5,0.493
2019-03-19,1610612746,1610612754,224.0,0.62,0.5770000000000001
2019-03-18,1610612739,1610612765,245.0,0.522,0.243
2019-03-18,1610612764,1610612762,211.0,0.58,0.429
2019-03-18,1610612738,1610612743,219.0,0.6759999999999999,0.614
2019-03-18,1610612761,1610612752,220.0,0.2,0.7
2019-03-18,1610612760,1610612748,223.0,0.478,0.6
2019-03-18,1610612759,1610612744,216.0,0.691,0.586
2019-03-18,1610612742,1610612740,254.0,0.41700000000000004,0.406
2019-03-18,1610612756,1610612741,217.0,0.268,0.239
2019-03-18,1610612757,1610612754,204.0,0.629,0.609
2019-03-17,1610612752,1610612747,247.0,0.449,0.188
2019-03-17,1610612748,1610612766,168.0,0.456,0.47100000000000003
2019-03-17,1610612749,1610612755,255.0,0.638,0.754
2019-03-17,1610612765,1610612761,217.0,0.71,0.515
2019-03-17,1610612753,1610612737,192.0,0.34299999999999997,0.457
2019-03-17,1610612758,1610612741,231.0,0.271,0.485
2019-03-17,1610612745,1610612750,219.0,0.46399999999999997,0.623
2019-03-17,1610612746,1610612751,235.0,0.507,0.5710000000000001
2019-03-16,1610612738,1610612737,249.0,0.348,0.609
2019-03-16,1610612764,1610612763,263.0,0.406,0.42
2019-03-16,1610612740,1610612756,274.0,0.22899999999999998,0.423
2019-03-16,1610612742,1610612739,237.0,0.24600000000000002,0.397
2019-03-16,1610612760,1610612744,198.0,0.687,0.609
2019-03-16,1610612759,1610612757,211.0,0.618,0.58
2019-03-16,1610612743,1610612754,202.0,0.638,0.672
2019-03-16,1610612762,1610612751,212.0,0.514,0.574
2019-03-15,1610612765,1610612747,208.0,0.456,0.507
2019-03-15,1610612755,1610612758,237.0,0.493,0.632
2019-03-15,1610612764,1610612766,226.0,0.44799999999999995,0.426
2019-03-15,1610612748,1610612749,211.0,0.75,0.478
2019-03-15,1610612745,1610612756,210.0,0.23199999999999998,0.618
2019-03-15,1610612740,1610612757,232.0,0.612,0.429
2019-03-15,1610612759,1610612752,192.0,0.191,0.574
2019-03-15,1610612746,1610612741,249.0,0.275,0.565
2019-03-14,1610612754,1610612760,214.0,0.618,0.632
2019-03-14,1610612753,1610612739,211.0,0.25,0.449
2019-03-14,1610612738,1610612758,246.0,0.5,0.603
2019-03-14,1610612761,1610612747,209.0,0.46299999999999997,0.706
2019-03-14,1610612762,1610612750,220.0,0.47100000000000003,0.5670000000000001
2019-03-14,1610612743,1610612742,199.0,0.40299999999999997,0.667
2019-03-13,1610612764,1610612753,190.0,0.456,0.418
2019-03-13,1610612760,1610612751,204.0,0.522,0.612
2019-03-13,1610612748,1610612765,182.0,0.515,0.47
2019-03-13,1610612737,1610612763,243.0,0.41200000000000003,0.33799999999999997
2019-03-13,1610612745,1610612744,210.0,0.682,0.627
2019-03-13,1610612756,1610612762,211.0,0.561,0.235
2019-03-12,1610612754,1610612752,201.0,0.19399999999999998,0.627
2019-03-12,1610612755,1610612739,205.0,0.254,0.627
2019-03-12,1610612741,1610612747,230.0,0.455,0.27899999999999997
2019-03-12,1610612740,1610612749,243.0,0.746,0.435
2019-03-12,1610612742,1610612759,217.0,0.5670000000000001,0.409
2019-03-12,1610612743,1610612750,240.0,0.478,0.662
2019-03-12,1610612746,1610612757,229.0,0.606,0.574
2019-03-11,1610612739,1610612761,227.0,0.716,0.242
2019-03-11,1610612764,1610612758,236.0,0.508,0.409
2019-03-11,1610612751,1610612765,178.0,0.523,0.515
2019-03-11,1610612745,1610612766,224.0,0.455,0.621
2019-03-11,1610612762,1610612760,187.0,0.606,0.569
2019-03-11,1610612746,1610612738,255.0,0.612,0.5670000000000001
2019-03-10,1610612765,1610612741,239.0,0.284,0.516
2019-03-10,1610612748,1610612761,229.0,0.7120000000000001,0.47700000000000004
2019-03-10,1610612755,1610612754,195.0,0.636,0.621
2019-03-10,1610612737,1610612740,244.0,0.441,0.32799999999999996
2019-03-10,1610612763,1610612753,202.0,0.46299999999999997,0.40299999999999997
2019-03-10,1610612742,1610612745,187.0,0.615,0.415
2019-03-10,1610612750,1610612752,195.0,0.19699999999999998,0.47
2019-03-10,1610612759,1610612749,235.0,0.758,0.561
2019-03-10,1610612744,1610612756,226.0,0.22399999999999998,0.6920000000000001
2019-03-09,1610612752,1610612758,196.0,0.5,0.2
2019-03-09,1610612737,1610612751,226.0,0.507,0.33299999999999996
2019-03-09,1610612750,1610612764,265.0,0.415,0.462
2019-03-09,1610612747,1610612738,227.0,0.606,0.462
2019-03-09,1610612749,1610612766,245.0,0.462,0.754
2019-03-09,1610612757,1610612756,247.0,0.22699999999999998,0.6
2019-03-08,1610612766,1610612764,223.0,0.42200000000000004,0.45299999999999996
2019-03-08,1610612753,1610612742,217.0,0.42200000000000004,0.455
2019-03-08,1610612748,1610612739,236.0,0.24600000000000002,0.469
2019-03-08,1610612741,1610612765,216.0,0.508,0.28800000000000003
2019-03-08,1610612745,1610612755,198.0,0.631,0.609
2019-03-08,1610612763,1610612762,218.0,0.578,0.39399999999999996
2019-03-08,1610612740,1610612761,231.0,0.708,0.44799999999999995
2019-03-08,1610612744,1610612743,227.0,0.672,0.688
2019-03-08,1610612746,1610612760,228.0,0.615,0.561
2019-03-07,1610612749,1610612754,215.0,0.6459999999999999,0.75
2019-03-07,1610612757,1610612760,250.0,0.609,0.609
2019-03-06,1610612766,1610612748,175.0,0.46,0.46
2019-03-06,1610612765,1610612750,245.0,0.469,0.5
2019-03-06,1610612764,1610612742,255.0,0.429,0.413
2019-03-06,1610612737,1610612759,215.0,0.5539999999999999,0.33799999999999997
2019-03-06,1610612751,1610612739,220.0,0.25,0.5
2019-03-06,1610612741,1610612755,215.0,0.6409999999999999,0.27699999999999997
2019-03-06,1610612740,1610612762,218.0,0.5710000000000001,0.455
2019-03-06,1610612756,1610612752,203.0,0.203,0.215
2019-03-06,1610612758,1610612738,220.0,0.6,0.508
2019-03-06,1610612747,1610612743,214.0,0.667,0.469
2019-03-05,1610612754,1610612741,201.0,0.281,0.6409999999999999
2019-03-05,1610612755,1610612753,220.0,0.462,0.635
2019-03-05,1610612761,1610612745,202.0,0.603,0.7190000000000001
2019-03-05,1610612763,1610612757,231.0,0.619,0.385
2019-03-05,1610612750,1610612760,251.0,0.619,0.46
2019-03-05,1610612744,1610612738,223.0,0.594,0.698
2019-03-04,1610612751,1610612742,215.0,0.435,0.4920000000000001
2019-03-04,1610612748,1610612737,227.0,0.344,0.452
2019-03-04,1610612759,1610612743,207.0,0.677,0.547
2019-03-04,1610612756,1610612749,219.0,0.762,0.203
2019-03-04,1610612762,1610612740,227.0,0.446,0.581
2019-03-04,1610612758,1610612752,223.0,0.20600000000000002,0.5
2019-03-04,1610612747,1610612746,218.0,0.5539999999999999,0.47600000000000003
2019-03-03,1610612766,1610612757,226.0,0.613,0.46799999999999997
2019-03-03,1610612738,1610612745,219.0,0.597,0.603
2019-03-03,1610612741,1610612737,241.0,0.33299999999999996,0.28600000000000003
2019-03-03,1610612746,1610612752,235.0,0.21,0.547
2019-03-03,1610612739,1610612753,200.0,0.469,0.23800000000000002
2019-03-03,1610612765,1610612761,219.0,0.73,0.4920000000000001
2019-03-03,1610612764,1610612750,256.0,0.46799999999999997,0.40299999999999997
2019-03-03,1610612760,1610612763,194.0,0.391,0.613
2019-03-02,1610612739,1610612765,222.0,0.483,0.242
2019-03-02,1610612754,1610612753,229.0,0.46,0.6509999999999999
2019-03-02,1610612748,1610612751,205.0,0.5,0.44299999999999995
2019-03-02,1610612755,1610612744,237.0,0.6940000000000001,0.645
2019-03-02,1610612742,1610612763,192.0,0.381,0.44299999999999995
2019-03-02,1610612759,1610612760,218.0,0.623,0.54
2019-03-02,1610612743,1610612740,232.0,0.43799999999999994,0.6890000000000001
2019-03-02,1610612756,1610612747,227.0,0.484,0.19
2019-03-02,1610612762,1610612749,226.0,0.774,0.574
2019-03-01,1610612737,1610612741,329.0,0.27399999999999997,0.33899999999999997
2019-03-01,1610612751,1610612766,235.0,0.45899999999999996,0.508
2019-03-01,1610612761,1610612757,236.0,0.623,0.726
2019-03-01,1610612738,1610612764,203.0,0.41,0.597
2019-03-01,1610612756,1610612740,246.0,0.429,0.19399999999999998
2019-03-01,1610612758,1610612746,225.0,0.54,0.508
2019-03-01,1610612747,1610612749,251.0,0.77,0.4920000000000001
2019-02-28,1610612754,1610612750,237.0,0.475,0.645
2019-02-28,1610612753,1610612744,199.0,0.705,0.452
2019-02-28,1610612752,1610612739,243.0,0.23,0.213
2019-02-28,1610612745,1610612748,239.0,0.45,0.59
2019-02-28,1610612760,1610612755,212.0,0.639,0.633
2019-02-28,1610612743,1610612762,215.0,0.5670000000000001,0.7
2019-02-27,1610612766,1610612745,231.0,0.583,0.467
2019-02-27,1610612737,1610612750,254.0,0.483,0.32799999999999996
2019-02-27,1610612751,1610612764,241.0,0.4,0.516
2019-02-27,1610612748,1610612744,251.0,0.7170000000000001,0.441
2019-02-27,1610612738,1610612757,189.0,0.617,0.607
2019-02-27,1610612763,1610612741,216.0,0.262,0.387
2019-02-27,1610612759,1610612765,198.0,0.4920000000000001,0.532
2019-02-27,1610612742,1610612754,211.0,0.6559999999999999,0.433
2019-02-27,1610612762,1610612746,216.0,0.5479999999999999,0.5589999999999999
2019-02-27,1610612758,1610612749,281.0,0.767,0.517
2019-02-27,1610612747,1610612740,244.0,0.435,0.483
2019-02-26,1610612752,1610612753,211.0,0.45899999999999996,0.2
2019-02-26,1610612761,1610612738,213.0,0.617,0.721
2019-02-26,1610612743,1610612760,233.0,0.644,0.695
2019-02-25,1610612766,1610612744,231.0,0.7120000000000001,0.475
2019-02-25,1610612739,1610612757,233.0,0.61,0.233
2019-02-25,1610612765,1610612754,222.0,0.667,0.483
2019-02-25,1610612751,1610612759,186.0,0.541,0.508
2019-02-25,1610612748,1610612756,245.0,0.18,0.44799999999999995
2019-02-25,1610612741,1610612749,223.0,0.763,0.267
2019-02-25,1610612745,1610612737,230.0,0.33299999999999996,0.5760000000000001
2019-02-25,1610612763,1610612747,215.0,0.4920000000000001,0.377
2019-02-25,1610612750,1610612758,217.0,0.525,0.475
2019-02-25,1610612740,1610612755,221.0,0.633,0.44299999999999995
2019-02-25,1610612746,1610612742,233.0,0.441,0.541
2019-02-24,1610612761,1610612753,211.0,0.45,0.733
2019-02-24,1610612743,1610612746,219.0,0.55,0.69
2019-02-24,1610612752,1610612759,248.0,0.55,0.18600000000000005
2019-02-23,1610612755,1610612757,245.0,0.603,0.644
2019-02-23,1610612737,1610612756,232.0,0.183,0.322
2019-02-23,1610612766,1610612751,232.0,0.5,0.483
2019-02-23,1610612739,1610612763,219.0,0.38299999999999995,0.22
2019-02-23,1610612764,1610612754,231.0,0.6609999999999999,0.40700000000000003
2019-02-23,1610612740,1610612747,243.0,0.5,0.433
2019-02-23,1610612748,1610612765,215.0,0.474,0.456
2019-02-23,1610612741,1610612738,242.0,0.627,0.254
2019-02-23,1610612760,1610612758,235.0,0.517,0.655
2019-02-23,1610612749,1610612750,268.0,0.483,0.759
2019-02-23,1610612744,1610612745,230.0,0.569,0.7240000000000001
2019-02-23,1610612762,1610612742,234.0,0.44799999999999995,0.552
2019-02-22,1610612766,1610612764,233.0,0.414,0.474
2019-02-22,1610612754,1610612740,237.0,0.441,0.655
2019-02-22,1610612753,1610612741,219.0,0.24100000000000002,0.45799999999999996
2019-02-22,1610612761,1610612759,237.0,0.5589999999999999,0.7290000000000001
2019-02-22,1610612737,1610612765,247.0,0.46399999999999997,0.32799999999999996
2019-02-22,1610612752,1610612750,219.0,0.474,0.19
2019-02-22,1610612763,1610612746,218.0,0.542,0.39
2019-02-22,1610612742,1610612743,218.0,0.684,0.456
2019-02-22,1610612760,1610612762,295.0,0.561,0.649
2019-02-21,1610612739,1610612756,209.0,0.18600000000000005,0.207
2019-02-21,1610612755,1610612748,208.0,0.46399999999999997,0.638
2019-02-21,1610612751,1610612757,212.0,0.596,0.508
2019-02-21,1610612749,1610612738,195.0,0.638,0.754
2019-02-21,1610612744,1610612758,248.0,0.526,0.7190000000000001
2019-02-21,1610612747,1610612745,217.0,0.579,0.491
2019-02-14,1610612753,1610612766,216.0,0.48200000000000004,0.44799999999999995
2019-02-14,1610612737,1610612752,197.0,0.175,0.33299999999999996
2019-02-14,1610612740,1610612760,253.0,0.6609999999999999,0.431
2019-02-13,1610612739,1610612751,287.0,0.5,0.21100000000000002
2019-02-13,1610612754,1610612749,203.0,0.75,0.667
2019-02-13,1610612738,1610612765,228.0,0.473,0.632
2019-02-13,1610612752,1610612755,237.0,0.632,0.179
2019-02-13,1610612761,1610612764,249.0,0.42100000000000004,0.7240000000000001
2019-02-13,1610612741,1610612763,232.0,0.397,0.228
2019-02-13,1610612750,1610612745,232.0,0.589,0.46399999999999997
2019-02-13,1610612742,1610612748,213.0,0.455,0.46399999999999997
2019-02-13,1610612743,1610612758,238.0,0.536,0.679
2019-02-13,1610612757,1610612744,236.0,0.732,0.589
2019-02-13,1610612746,1610612756,241.0,0.19,0.534
2019-02-12,1610612737,1610612747,230.0,0.5,0.321
2019-02-12,1610612755,1610612738,221.0,0.625,0.643
2019-02-12,1610612763,1610612759,215.0,0.552,0.40399999999999997
2019-02-12,1610612740,1610612753,206.0,0.439,0.439
2019-02-12,1610612744,1610612762,223.0,0.5710000000000001,0.727
2019-02-11,1610612739,1610612752,211.0,0.182,0.196
2019-02-11,1610612765,1610612764,233.0,0.429,0.46299999999999997
2019-02-11,1610612754,1610612766,189.0,0.491,0.6609999999999999
2019-02-11,1610612761,1610612751,252.0,0.509,0.7190000000000001
2019-02-11,1610612741,1610612749,211.0,0.745,0.23199999999999998
2019-02-11,1610612745,1610612742,224.0,0.473,0.5820000000000001
2019-02-11,1610612750,1610612746,250.0,0.544,0.455
2019-02-11,1610612760,1610612757,231.0,0.6,0.655
2019-02-11,1610612743,1610612748,190.0,0.46299999999999997,0.6729999999999999
2019-02-10,1610612742,1610612757,203.0,0.611,0.46299999999999997
2019-02-10,1610612755,1610612747,263.0,0.509,0.636
2019-02-10,1610612758,1610612756,221.0,0.193,0.527
2019-02-10,1610612737,1610612753,232.0,0.429,0.327
2019-02-10,1610612744,1610612748,238.0,0.47200000000000003,0.722
2019-02-09,1610612762,1610612759,230.0,0.561,0.564
2019-02-09,1610612754,1610612739,195.0,0.2,0.655
2019-02-09,1610612737,1610612766,249.0,0.48100000000000004,0.33299999999999996
2019-02-09,1610612752,1610612761,203.0,0.7140000000000001,0.185
2019-02-09,1610612738,1610612746,235.0,0.536,0.636
2019-02-09,1610612741,1610612764,259.0,0.418,0.23600000000000002
2019-02-09,1610612763,1610612740,189.0,0.446,0.39299999999999996
2019-02-09,1610612745,1610612760,229.0,0.648,0.593
2019-02-09,1610612749,1610612753,186.0,0.418,0.759
2019-02-08,1610612765,1610612752,223.0,0.18899999999999997,0.45299999999999996
2019-02-08,1610612755,1610612743,227.0,0.685,0.63
2019-02-08,1610612764,1610612739,225.0,0.204,0.40700000000000003
2019-02-08,1610612751,1610612741,231.0,0.222,0.518
2019-02-08,1610612742,1610612749,229.0,0.755,0.47200000000000003
2019-02-08,1610612756,1610612744,224.0,0.7170000000000001,0.196
2019-02-08,1610612740,1610612750,239.0,0.46299999999999997,0.436
2019-02-08,1610612758,1610612748,198.0,0.48100000000000004,0.519
2019-02-07,1610612754,1610612746,208.0,0.545,0.648
2019-02-07,1610612753,1610612750,234.0,0.47200000000000003,0.40700000000000003
2019-02-07,1610612737,1610612761,220.0,0.7090000000000001,0.34
2019-02-07,1610612738,1610612747,257.0,0.5,0.648
2019-02-07,1610612760,1610612763,212.0,0.4,0.642
2019-02-07,1610612757,1610612759,245.0,0.5710000000000001,0.604
2019-02-06,1610612751,1610612743,265.0,0.698,0.509
2019-02-06,1610612741,1610612740,245.0,0.426,0.226
2019-02-06,1610612749,1610612764,277.0,0.415,0.75
2019-02-06,1610612742,1610612766,192.0,0.491,0.462
2019-02-06,1610612762,1610612756,204.0,0.2,0.556
2019-02-06,1610612758,1610612745,228.0,0.585,0.528
2019-02-06,1610612744,1610612759,243.0,0.5820000000000001,0.7120000000000001
2019-02-05,1610612766,1610612746,232.0,0.537,0.5
2019-02-05,1610612739,1610612738,199.0,0.642,0.20800000000000002
2019-02-05,1610612754,1610612747,230.0,0.509,0.642
2019-02-05,1610612752,1610612765,197.0,0.442,0.192
2019-02-05,1610612755,1610612761,226.0,0.7040000000000001,0.642
2019-02-05,1610612763,1610612750,214.0,0.48100000000000004,0.389
2019-02-05,1610612760,1610612753,254.0,0.415,0.635
2019-02-05,1610612757,1610612748,226.0,0.47100000000000003,0.615
2019-02-04,1610612765,1610612743,232.0,0.7120000000000001,0.431
2019-02-04,1610612764,1610612737,266.0,0.327,0.423
2019-02-04,1610612751,1610612749,207.0,0.745,0.519
2019-02-04,1610612740,1610612754,216.0,0.635,0.434
2019-02-04,1610612756,1610612745,228.0,0.5770000000000001,0.204
2019-02-04,1610612758,1610612759,239.0,0.593,0.519
2019-02-03,1610612752,1610612763,180.0,0.377,0.196
2019-02-03,1610612738,1610612760,263.0,0.647,0.635
2019-02-03,1610612761,1610612746,224.0,0.547,0.698
2019-02-02,1610612765,1610612746,212.0,0.5379999999999999,0.44
2019-02-02,1610612766,1610612741,243.0,0.231,0.49
2019-02-02,1610612753,1610612751,191.0,0.528,0.40399999999999997
2019-02-02,1610612764,1610612749,246.0,0.74,0.431
2019-02-02,1610612739,1610612742,209.0,0.451,0.212
2019-02-02,1610612748,1610612754,183.0,0.627,0.48
2019-02-02,1610612759,1610612740,221.0,0.442,0.585
2019-02-02,1610612744,1610612747,216.0,0.519,0.706
2019-02-02,1610612750,1610612743,213.0,0.706,0.49
2019-02-02,1610612756,1610612737,230.0,0.314,0.20800000000000002
2019-02-02,1610612762,1610612745,223.0,0.569,0.5660000000000001
2019-02-02,1610612758,1610612755,223.0,0.654,0.51
2019-02-01,1610612766,1610612763,192.0,0.385,0.48
2019-02-01,1610612752,1610612738,212.0,0.627,0.2
2019-02-01,1610612748,1610612760,220.0,0.64,0.49
2019-02-01,1610612762,1610612737,240.0,0.32,0.5579999999999999
2019-02-01,1610612743,1610612745,258.0,0.58,0.7
2019-01-31,1610612765,1610612742,182.0,0.46,0.429
