date,team_a,team_b,score
2018-11-10,1610612740,1610612756,218.0
2018-11-10,1610612748,1610612764,226.0
2018-11-10,1610612741,1610612739,197.0
2018-11-10,1610612763,1610612755,218.0
2018-11-10,1610612759,1610612745,185.0
2018-11-10,1610612744,1610612751,216.0
2018-11-10,1610612742,1610612760,207.0
2018-11-10,1610612758,1610612747,187.0
2018-11-09,1610612753,1610612764,225.0
2018-11-09,1610612755,1610612766,265.0
2018-11-09,1610612737,1610612765,233.0
2018-11-09,1610612748,1610612754,212.0
2018-11-09,1610612743,1610612751,222.0
2018-11-09,1610612762,1610612738,238.0
2018-11-09,1610612758,1610612750,231.0
2018-11-08,1610612760,1610612745,178.0
2018-11-08,1610612756,1610612738,225.0
2018-11-08,1610612757,1610612746,221.0
2018-11-08,1610612744,1610612749,245.0
2018-11-07,1610612739,1610612760,181.0
2018-11-07,1610612753,1610612765,199.0
2018-11-07,1610612737,1610612752,219.0
2018-11-07,1610612748,1610612759,183.0
2018-11-07,1610612754,1610612755,194.0
2018-11-07,1610612763,1610612743,176.0
2018-11-07,1610612740,1610612741,205.0
2018-11-07,1610612762,1610612742,219.0
2018-11-07,1610612758,1610612761,219.0
2018-11-07,1610612747,1610612750,224.0
2018-11-06,1610612766,1610612737,215.0
2018-11-06,1610612742,1610612764,219.0
2018-11-06,1610612756,1610612751,186.0
2018-11-06,1610612757,1610612749,221.0
2018-11-05,1610612765,1610612748,235.0
2018-11-05,1610612754,1610612745,192.0
2018-11-05,1610612753,1610612739,202.0
2018-11-05,1610612752,1610612741,231.0
2018-11-05,1610612760,1610612740,238.0
2018-11-05,1610612743,1610612738,222.0
2018-11-05,1610612762,1610612761,235.0
2018-11-05,1610612744,1610612763,218.0
2018-11-05,1610612746,1610612750,229.0
2018-11-04,1610612749,1610612758,253.0
2018-11-04,1610612751,1610612755,219.0
2018-11-04,1610612764,1610612752,203.0
2018-11-04,1610612759,1610612753,227.0
2018-11-04,1610612756,1610612763,202.0
2018-11-04,1610612757,1610612750,192.0
2018-11-04,1610612747,1610612761,228.0
2018-11-03,1610612755,1610612765,208.0
2018-11-03,1610612766,1610612739,220.0
2018-11-03,1610612754,1610612738,203.0
2018-11-03,1610612737,1610612748,241.0
2018-11-03,1610612741,1610612745,184.0
2018-11-03,1610612759,1610612740,204.0
2018-11-03,1610612743,1610612762,191.0
2018-11-03,1610612757,1610612747,224.0
2018-11-02,1610612753,1610612746,215.0
2018-11-02,1610612751,1610612745,230.0
2018-11-02,1610612764,1610612760,245.0
2018-11-02,1610612741,1610612754,212.0
2018-11-02,1610612742,1610612752,224.0
2018-11-02,1610612762,1610612763,210.0
2018-11-02,1610612756,1610612761,205.0
2018-11-02,1610612744,1610612750,215.0
2018-11-01,1610612766,1610612760,218.0
2018-11-01,1610612739,1610612743,201.0
2018-11-01,1610612755,1610612746,235.0
2018-11-01,1610612737,1610612758,261.0
2018-11-01,1610612738,1610612749,230.0
2018-11-01,1610612757,1610612740,251.0
2018-10-31,1610612751,1610612765,239.0
2018-10-31,1610612752,1610612754,208.0
2018-10-31,1610612741,1610612743,215.0
2018-10-31,1610612750,1610612762,253.0
2018-10-31,1610612744,1610612740,252.0
2018-10-31,1610612747,1610612742,227.0
2018-10-31,1610612756,1610612759,210.0
2018-10-30,1610612766,1610612748,238.0
2018-10-30,1610612739,1610612737,250.0
2018-10-30,1610612753,1610612758,206.0
2018-10-30,1610612738,1610612765,213.0
2018-10-30,1610612761,1610612755,241.0
2018-10-30,1610612745,1610612757,189.0
2018-10-30,1610612763,1610612764,202.0
2018-10-30,1610612760,1610612746,238.0
2018-10-29,1610612754,1610612757,196.0
2018-10-29,1610612755,1610612737,205.0
2018-10-29,1610612748,1610612758,236.0
2018-10-29,1610612752,1610612751,211.0
2018-10-29,1610612741,1610612744,273.0
2018-10-29,1610612749,1610612761,233.0
2018-10-29,1610612750,1610612747,244.0
2018-10-29,1610612759,1610612742,221.0
2018-10-29,1610612743,1610612740,227.0
2018-10-28,1610612751,1610612744,234.0
2018-10-28,1610612742,1610612762,217.0
2018-10-28,1610612760,1610612756,227.0
2018-10-28,1610612746,1610612764,240.0
2018-10-27,1610612765,1610612738,198.0
2018-10-27,1610612740,1610612762,243.0
2018-10-27,1610612737,1610612741,182.0
2018-10-27,1610612739,1610612754,226.0
2018-10-27,1610612755,1610612766,208.0
2018-10-27,1610612748,1610612757,231.0
2018-10-27,1610612763,1610612756,213.0
2018-10-27,1610612749,1610612753,204.0
2018-10-27,1610612759,1610612747,216.0
2018-10-26,1610612766,1610612741,241.0
2018-10-26,1610612752,1610612744,228.0
2018-10-26,1610612761,1610612742,223.0
2018-10-26,1610612745,1610612746,246.0
2018-10-26,1610612750,1610612749,220.0
2018-10-26,1610612740,1610612751,232.0
2018-10-26,1610612758,1610612764,228.0
2018-10-25,1610612765,1610612739,213.0
2018-10-25,1610612753,1610612757,242.0
2018-10-25,1610612760,1610612738,196.0
2018-10-25,1610612747,1610612743,235.0
2018-10-24,1610612737,1610612742,215.0
2018-10-24,1610612739,1610612751,188.0
2018-10-24,1610612748,1610612752,197.0
2018-10-24,1610612761,1610612750,217.0
2018-10-24,1610612741,1610612766,222.0
2018-10-24,1610612745,1610612762,189.0
2018-10-24,1610612759,1610612754,212.0
2018-10-24,1610612749,1610612755,231.0
2018-10-24,1610612756,1610612747,244.0
2018-10-24,1610612758,1610612763,189.0
2018-10-24,1610612744,1610612764,266.0
2018-10-23,1610612765,1610612755,265.0
2018-10-23,1610612740,1610612746,225.0
2018-10-23,1610612743,1610612758,238.0
2018-10-22,1610612738,1610612753,183.0
2018-10-22,1610612761,1610612766,233.0
2018-10-22,1610612749,1610612752,237.0
2018-10-22,1610612750,1610612754,192.0
2018-10-22,1610612742,1610612741,224.0
2018-10-22,1610612762,1610612763,176.0
2018-10-22,1610612757,1610612764,249.0
2018-10-22,1610612744,1610612756,226.0
2018-10-22,1610612747,1610612759,285.0
2018-10-21,1610612739,1610612737,244.0
2018-10-21,1610612760,1610612758,251.0
2018-10-21,1610612743,1610612744,198.0
2018-10-21,1610612746,1610612745,227.0
2018-10-20,1610612754,1610612751,244.0
2018-10-20,1610612764,1610612761,230.0
2018-10-20,1610612752,1610612738,204.0
2018-10-20,1610612755,1610612753,231.0
2018-10-20,1610612748,1610612766,225.0
2018-10-20,1610612741,1610612765,234.0
2018-10-20,1610612742,1610612750,276.0
2018-10-20,1610612743,1610612756,210.0
2018-10-20,1610612757,1610612759,229.0
2018-10-20,1610612747,1610612745,239.0
2018-10-19,1610612753,1610612766,208.0
2018-10-19,1610612751,1610612752,212.0
2018-10-19,1610612761,1610612738,214.0
2018-10-19,1610612763,1610612737,248.0
2018-10-19,1610612750,1610612739,254.0
2018-10-19,1610612740,1610612758,278.0
2018-10-19,1610612749,1610612754,219.0
2018-10-19,1610612762,1610612744,247.0
2018-10-19,1610612746,1610612760,200.0
2018-10-18,1610612755,1610612741,235.0
2018-10-18,1610612764,1610612748,225.0
2018-10-18,1610612757,1610612747,247.0
2018-10-17,1610612766,1610612749,225.0
2018-10-17,1610612765,1610612751,203.0
2018-10-17,1610612754,1610612763,194.0
2018-10-17,1610612753,1610612748,205.0
2018-10-17,1610612752,1610612737,233.0
2018-10-17,1610612761,1610612739,220.0
2018-10-17,1610612745,1610612740,243.0
2018-10-17,1610612759,1610612750,220.0
2018-10-17,1610612758,1610612762,240.0
2018-10-17,1610612746,1610612743,205.0
2018-10-17,1610612756,1610612742,221.0
2018-10-16,1610612738,1610612755,192.0
2018-10-16,1610612744,1610612760,208.0
2018-10-12,1610612753,1610612759,181.0
2018-10-12,1610612742,1610612766,241.0
2018-10-12,1610612739,1610612765,239.0
2018-10-12,1610612752,1610612751,220.0
2018-10-12,1610612748,1610612737,232.0
2018-10-12,1610612741,1610612743,191.0
2018-10-12,1610612763,1610612745,224.0
2018-10-12,1610612749,1610612750,264.0
2018-10-12,1610612757,1610612758,233.0
2018-10-12,1610612744,1610612747,224.0
2018-10-11,1610612740,1610612761,253.0
2018-10-11,1610612758,1610612762,225.0
2018-10-10,1610612765,1610612764,199.0
2018-10-10,1610612753,1610612763,188.0
2018-10-10,1610612761,1610612751,209.0
2018-10-10,1610612737,1610612759,257.0
2018-10-10,1610612748,1610612740,268.0
2018-10-10,1610612741,1610612754,193.0
2018-10-10,1610612757,1610612756,199.0
2018-10-10,1610612747,1610612744,236.0
2018-10-09,1610612760,1610612749,234.0
2018-10-09,1610612746,1610612743,212.0
2018-10-08,1610612755,1610612742,227.0
2018-10-08,1610612766,1610612741,214.0
2018-10-08,1610612739,1610612754,213.0
2018-10-08,1610612765,1610612751,218.0
2018-10-08,1610612748,1610612753,179.0
2018-10-08,1610612752,1610612764,208.0
2018-10-08,1610612744,1610612756,226.0
2018-10-07,1610612760,1610612737,207.0
2018-10-07,1610612759,1610612745,201.0
2018-10-07,1610612750,1610612749,232.0
2018-10-07,1610612757,1610612762,235.0
2018-10-06,1610612739,1610612738,215.0
2018-10-06,1610612763,1610612754,213.0
2018-10-06,1610612747,1610612746,190.0
2018-10-05,1610612742,1610612755,234.0
2018-10-05,1610612764,1610612748,235.0
2018-10-05,1610612752,1610612740,206.0
2018-10-05,1610612763,1610612737,230.0
2018-10-05,1610612750,1610612760,214.0
2018-10-05,1610612759,1610612765,210.0
2018-10-05,1610612756,1610612757,208.0
2018-10-05,1610612744,1610612758,216.0
2018-10-04,1610612745,1610612754,210.0
2018-10-04,1610612747,1610612758,251.0
2018-10-03,1610612751,1610612752,209.0
2018-10-03,1610612749,1610612741,198.0
2018-10-03,1610612760,1610612765,188.0
2018-10-03,1610612746,1610612750,229.0
2018-10-02,1610612766,1610612748,235.0
2018-10-02,1610612738,1610612739,197.0
2018-10-02,1610612745,1610612763,246.0
2018-10-02,1610612762,1610612761,195.0
2018-10-02,1610612747,1610612743,224.0
2018-10-01,1610612755,1610612753,234.0
2018-10-01,1610612764,1610612752,245.0
2018-10-01,1610612737,1610612740,218.0
2018-10-01,1610612756,1610612758,208.0
2018-09-30,1610612759,1610612748,204.0
2018-09-30,1610612738,1610612766,227.0
2018-09-30,1610612741,1610612740,244.0
2018-09-30,1610612747,1610612743,231.0
2018-09-29,1610612761,1610612757,226.0
2018-09-29,1610612744,1610612750,224.0
2018-09-28,1610612766,1610612738,201.0
2018-06-08,1610612739,1610612744,193.0
2018-06-06,1610612739,1610612744,212.0
2018-06-03,1610612744,1610612739,225.0
2018-05-31,1610612744,1610612739,238.0
2018-05-28,1610612745,1610612744,193.0
2018-05-27,1610612738,1610612739,166.0
2018-05-26,1610612744,1610612745,201.0
2018-05-25,1610612739,1610612738,208.0
2018-05-24,1610612745,1610612744,192.0
2018-05-23,1610612738,1610612739,179.0
2018-05-22,1610612744,1610612745,187.0
2018-05-21,1610612739,1610612738,213.0
2018-05-20,1610612744,1610612745,211.0
2018-05-19,1610612739,1610612738,202.0
2018-05-16,1610612745,1610612744,232.0
2018-05-15,1610612738,1610612739,201.0
2018-05-14,1610612745,1610612744,225.0
2018-05-13,1610612738,1610612739,191.0
2018-05-09,1610612738,1610612755,226.0
2018-05-08,1610612745,1610612762,214.0
2018-05-08,1610612744,1610612740,217.0
2018-05-07,1610612755,1610612738,195.0
2018-05-07,1610612739,1610612761,221.0
2018-05-06,1610612740,1610612744,210.0
2018-05-06,1610612762,1610612745,187.0
2018-05-05,1610612755,1610612738,199.0
2018-05-05,1610612739,1610612761,208.0
2018-05-04,1610612740,1610612744,219.0
2018-05-04,1610612762,1610612745,205.0
2018-05-03,1610612761,1610612739,238.0
2018-05-03,1610612738,1610612755,211.0
2018-05-02,1610612745,1610612762,224.0
2018-05-01,1610612761,1610612739,225.0
2018-05-01,1610612744,1610612740,237.0
2018-04-30,1610612738,1610612755,218.0
2018-04-29,1610612739,1610612754,206.0
2018-04-29,1610612745,1610612762,206.0
2018-04-28,1610612738,1610612749,208.0
2018-04-28,1610612744,1610612740,224.0
2018-04-27,1610612764,1610612761,194.0
2018-04-27,1610612754,1610612739,208.0
2018-04-27,1610612762,1610612760,187.0
2018-04-26,1610612749,1610612738,183.0
2018-04-25,1610612761,1610612764,206.0
2018-04-25,1610612739,1610612754,193.0
2018-04-25,1610612745,1610612750,226.0
2018-04-25,1610612760,1610612762,206.0
2018-04-24,1610612738,1610612749,179.0
2018-04-24,1610612755,1610612748,195.0
2018-04-24,1610612744,1610612759,190.0
2018-04-23,1610612750,1610612745,219.0
2018-04-23,1610612762,1610612760,209.0
2018-04-22,1610612749,1610612738,206.0
2018-04-22,1610612759,1610612744,193.0
2018-04-22,1610612764,1610612761,204.0
2018-04-22,1610612754,1610612739,204.0
2018-04-21,1610612748,1610612755,208.0
2018-04-21,1610612740,1610612757,254.0
2018-04-21,1610612750,1610612745,226.0
2018-04-21,1610612762,1610612760,217.0
2018-04-20,1610612754,1610612739,182.0
2018-04-20,1610612764,1610612761,225.0
2018-04-20,1610612749,1610612738,208.0
2018-04-19,1610612748,1610612755,236.0
2018-04-19,1610612740,1610612757,221.0
2018-04-19,1610612759,1610612744,207.0
2018-04-18,1610612739,1610612754,197.0
2018-04-18,1610612760,1610612762,197.0
2018-04-18,1610612745,1610612750,184.0
2018-04-17,1610612761,1610612764,249.0
2018-04-17,1610612738,1610612749,226.0
2018-04-17,1610612757,1610612740,213.0
2018-04-16,1610612755,1610612748,216.0
2018-04-16,1610612744,1610612759,217.0
2018-04-15,1610612738,1610612749,220.0
2018-04-15,1610612739,1610612754,178.0
2018-04-15,1610612760,1610612762,224.0
2018-04-15,1610612745,1610612750,205.0
2018-04-14,1610612744,1610612759,205.0
2018-04-14,1610612761,1610612764,220.0
2018-04-14,1610612755,1610612748,233.0
2018-04-14,1610612757,1610612740,192.0
2018-04-11,1610612738,1610612751,207.0
2018-04-11,1610612739,1610612752,208.0
2018-04-11,1610612748,1610612761,225.0
2018-04-11,1610612753,1610612764,193.0
2018-04-11,1610612755,1610612749,225.0
2018-04-11,1610612741,1610612765,206.0
2018-04-11,1610612750,1610612743,218.0
2018-04-11,1610612740,1610612759,220.0
2018-04-11,1610612760,1610612763,260.0
2018-04-11,1610612746,1610612747,215.0
2018-04-11,1610612757,1610612762,195.0
2018-04-11,1610612758,1610612745,179.0
2018-04-10,1610612754,1610612766,212.0
2018-04-10,1610612737,1610612755,234.0
2018-04-10,1610612764,1610612738,214.0
2018-04-10,1610612742,1610612756,221.0
2018-04-10,1610612762,1610612744,198.0
2018-04-10,1610612747,1610612745,204.0
2018-04-09,1610612765,1610612761,206.0
2018-04-09,1610612751,1610612741,219.0
2018-04-09,1610612748,1610612760,208.0
2018-04-09,1610612752,1610612739,232.0
2018-04-09,1610612749,1610612753,188.0
2018-04-09,1610612750,1610612763,207.0
2018-04-09,1610612759,1610612758,183.0
2018-04-09,1610612743,1610612757,170.0
2018-04-09,1610612746,1610612740,213.0
2018-04-08,1610612766,1610612754,240.0
2018-04-08,1610612755,1610612742,206.0
2018-04-08,1610612738,1610612737,218.0
2018-04-08,1610612763,1610612765,247.0
2018-04-08,1610612761,1610612753,213.0
2018-04-08,1610612747,1610612762,209.0
2018-04-08,1610612756,1610612744,217.0
2018-04-07,1610612746,1610612743,249.0
2018-04-07,1610612752,1610612749,217.0
2018-04-07,1610612741,1610612751,220.0
2018-04-07,1610612745,1610612760,210.0
2018-04-07,1610612744,1610612740,246.0
2018-04-07,1610612759,1610612757,221.0
2018-04-06,1610612765,1610612742,219.0
2018-04-06,1610612753,1610612766,237.0
2018-04-06,1610612755,1610612739,262.0
2018-04-06,1610612764,1610612737,200.0
2018-04-06,1610612738,1610612741,215.0
2018-04-06,1610612752,1610612748,220.0
2018-04-06,1610612761,1610612754,165.0
2018-04-06,1610612763,1610612758,187.0
2018-04-06,1610612756,1610612740,225.0
2018-04-06,1610612747,1610612750,209.0
2018-04-05,1610612754,1610612744,232.0
2018-04-05,1610612739,1610612764,234.0
2018-04-05,1610612745,1610612757,190.0
2018-04-05,1610612749,1610612751,230.0
2018-04-05,1610612762,1610612746,212.0
2018-04-05,1610612743,1610612750,196.0
2018-04-04,1610612765,1610612755,223.0
2018-04-04,1610612753,1610612742,205.0
2018-04-04,1610612737,1610612748,201.0
2018-04-04,1610612761,1610612738,174.0
2018-04-04,1610612740,1610612763,218.0
2018-04-04,1610612747,1610612759,234.0
2018-04-03,1610612739,1610612761,218.0
2018-04-03,1610612755,1610612751,216.0
2018-04-03,1610612748,1610612737,199.0
2018-04-03,1610612752,1610612753,170.0
2018-04-03,1610612741,1610612766,234.0
2018-04-03,1610612745,1610612764,224.0
2018-04-03,1610612749,1610612738,208.0
2018-04-03,1610612760,1610612744,218.0
2018-04-03,1610612742,1610612757,224.0
2018-04-03,1610612743,1610612754,211.0
2018-04-03,1610612762,1610612747,227.0
2018-04-03,1610612756,1610612758,191.0
2018-04-03,1610612746,1610612759,223.0
2018-04-01,1610612766,1610612755,221.0
2018-04-01,1610612741,1610612764,207.0
2018-04-01,1610612759,1610612745,183.0
2018-04-01,1610612746,1610612754,215.0
2018-04-01,1610612737,1610612753,182.0
2018-04-01,1610612751,1610612765,204.0
2018-04-01,1610612739,1610612742,185.0
2018-04-01,1610612740,1610612760,213.0
2018-04-01,1610612750,1610612762,218.0
2018-04-01,1610612743,1610612749,253.0
2018-04-01,1610612744,1610612756,224.0
2018-04-01,1610612757,1610612763,211.0
2018-04-01,1610612747,1610612758,167.0
2018-03-31,1610612764,1610612766,200.0
2018-03-31,1610612752,1610612765,224.0
2018-03-31,1610612738,1610612761,209.0
2018-03-31,1610612748,1610612751,219.0
2018-03-31,1610612758,1610612744,208.0
2018-03-30,1610612753,1610612741,172.0
2018-03-30,1610612737,1610612755,192.0
2018-03-30,1610612739,1610612740,209.0
2018-03-30,1610612745,1610612756,207.0
2018-03-30,1610612760,1610612743,251.0
2018-03-30,1610612742,1610612750,185.0
2018-03-30,1610612762,1610612763,204.0
2018-03-30,1610612747,1610612749,246.0
2018-03-30,1610612757,1610612746,201.0
2018-03-29,1610612765,1610612764,195.0
2018-03-29,1610612748,1610612741,195.0
2018-03-29,1610612759,1610612760,202.0
2018-03-29,1610612758,1610612754,209.0
2018-03-29,1610612744,1610612749,223.0
2018-03-28,1610612766,1610612739,223.0
2018-03-28,1610612753,1610612751,215.0
2018-03-28,1610612755,1610612752,219.0
2018-03-28,1610612763,1610612757,211.0
2018-03-28,1610612750,1610612737,240.0
2018-03-28,1610612762,1610612738,191.0
2018-03-28,1610612756,1610612746,210.0
2018-03-28,1610612747,1610612742,196.0
2018-03-27,1610612764,1610612759,222.0
2018-03-27,1610612761,1610612743,224.0
2018-03-27,1610612748,1610612739,177.0
2018-03-27,1610612745,1610612741,204.0
2018-03-27,1610612740,1610612757,210.0
2018-03-27,1610612758,1610612742,200.0
2018-03-27,1610612744,1610612754,173.0
2018-03-27,1610612746,1610612749,203.0
2018-03-26,1610612766,1610612752,265.0
2018-03-26,1610612765,1610612747,218.0
2018-03-26,1610612755,1610612743,227.0
2018-03-26,1610612750,1610612763,194.0
2018-03-26,1610612756,1610612738,196.0
2018-03-25,1610612751,1610612739,235.0
2018-03-25,1610612749,1610612759,209.0
2018-03-25,1610612754,1610612748,220.0
2018-03-25,1610612761,1610612746,223.0
2018-03-25,1610612764,1610612752,198.0
2018-03-25,1610612758,1610612738,197.0
2018-03-25,1610612760,1610612757,213.0
2018-03-25,1610612745,1610612737,217.0
2018-03-25,1610612744,1610612762,201.0
2018-03-24,1610612755,1610612750,228.0
2018-03-24,1610612765,1610612741,212.0
2018-03-24,1610612753,1610612756,204.0
2018-03-24,1610612745,1610612740,205.0
2018-03-24,1610612763,1610612747,193.0
2018-03-24,1610612742,1610612766,200.0
2018-03-23,1610612754,1610612746,213.0
2018-03-23,1610612764,1610612743,208.0
2018-03-23,1610612739,1610612756,215.0
2018-03-23,1610612752,1610612750,212.0
2018-03-23,1610612761,1610612751,228.0
2018-03-23,1610612741,1610612749,223.0
2018-03-23,1610612760,1610612748,204.0
2018-03-23,1610612759,1610612762,244.0
2018-03-23,1610612757,1610612738,205.0
2018-03-23,1610612744,1610612737,200.0
2018-03-22,1610612766,1610612763,219.0
2018-03-22,1610612753,1610612755,216.0
2018-03-22,1610612745,1610612765,196.0
2018-03-22,1610612740,1610612747,253.0
2018-03-22,1610612742,1610612762,231.0
2018-03-22,1610612758,1610612737,195.0
2018-03-21,1610612739,1610612761,261.0
2018-03-21,1610612755,1610612763,224.0
2018-03-21,1610612751,1610612766,216.0
2018-03-21,1610612748,1610612752,217.0
2018-03-21,1610612740,1610612754,188.0
2018-03-21,1610612741,1610612743,237.0
2018-03-21,1610612749,1610612746,247.0
2018-03-21,1610612759,1610612764,188.0
2018-03-20,1610612753,1610612761,179.0
2018-03-20,1610612738,1610612760,199.0
2018-03-20,1610612750,1610612746,232.0
2018-03-20,1610612740,1610612742,220.0
2018-03-20,1610612762,1610612737,193.0
2018-03-20,1610612756,1610612765,203.0
2018-03-20,1610612757,1610612745,226.0
2018-03-19,1610612739,1610612749,241.0
2018-03-19,1610612754,1610612747,210.0
2018-03-19,1610612755,1610612766,202.0
2018-03-19,1610612751,1610612763,233.0
2018-03-19,1610612748,1610612743,290.0
2018-03-19,1610612752,1610612741,202.0
2018-03-19,1610612759,1610612744,164.0
2018-03-19,1610612758,1610612765,196.0
2018-03-18,1610612761,1610612760,257.0
2018-03-18,1610612740,1610612738,197.0
2018-03-18,1610612750,1610612745,249.0
2018-03-18,1610612746,1610612757,231.0
2018-03-17,1610612749,1610612737,239.0
2018-03-17,1610612764,1610612754,211.0
2018-03-17,1610612740,1610612745,208.0
2018-03-17,1610612751,1610612742,220.0
2018-03-17,1610612752,1610612766,225.0
2018-03-17,1610612741,1610612739,223.0
2018-03-17,1610612763,1610612743,195.0
2018-03-17,1610612759,1610612750,218.0
2018-03-17,1610612762,1610612758,200.0
2018-03-17,1610612756,1610612744,233.0
2018-03-17,1610612757,1610612765,187.0
2018-03-16,1610612753,1610612738,175.0
2018-03-16,1610612755,1610612751,236.0
2018-03-16,1610612761,1610612742,237.0
2018-03-16,1610612760,1610612746,234.0
2018-03-16,1610612744,1610612758,191.0
2018-03-16,1610612747,1610612748,183.0
2018-03-15,1610612754,1610612761,205.0
2018-03-15,1610612737,1610612766,246.0
2018-03-15,1610612752,1610612755,228.0
2018-03-15,1610612745,1610612746,197.0
2018-03-15,1610612763,1610612741,221.0
2018-03-15,1610612759,1610612740,191.0
2018-03-15,1610612743,1610612765,233.0
2018-03-15,1610612762,1610612756,204.0
2018-03-15,1610612757,1610612739,218.0
2018-03-14,1610612753,1610612749,243.0
2018-03-14,1610612738,1610612764,249.0
2018-03-14,1610612758,1610612748,242.0
2018-03-14,1610612744,1610612747,223.0
2018-03-13,1610612755,1610612754,199.0
2018-03-13,1610612764,1610612750,227.0
2018-03-13,1610612737,1610612760,226.0
2018-03-13,1610612751,1610612761,218.0
2018-03-13,1610612752,1610612742,207.0
2018-03-13,1610612741,1610612746,218.0
2018-03-13,1610612740,1610612766,234.0
2018-03-13,1610612759,1610612753,180.0
2018-03-13,1610612762,1610612765,189.0
2018-03-13,1610612756,1610612739,236.0
2018-03-13,1610612747,1610612743,215.0
2018-03-12,1610612745,1610612759,202.0
2018-03-12,1610612763,1610612749,224.0
2018-03-12,1610612760,1610612758,207.0
2018-03-12,1610612757,1610612748,214.0
2018-03-11,1610612752,1610612761,238.0
2018-03-11,1610612737,1610612741,251.0
2018-03-11,1610612750,1610612744,212.0
2018-03-11,1610612740,1610612762,215.0
2018-03-11,1610612743,1610612758,234.0
2018-03-11,1610612742,1610612745,187.0
2018-03-11,1610612738,1610612754,196.0
2018-03-11,1610612751,1610612755,217.0
2018-03-11,1610612747,1610612739,240.0
2018-03-10,1610612766,1610612756,237.0
2018-03-10,1610612748,1610612764,231.0
2018-03-10,1610612742,1610612763,194.0
2018-03-10,1610612760,1610612759,198.0
2018-03-10,1610612746,1610612753,218.0
2018-03-09,1610612765,1610612741,182.0
2018-03-09,1610612754,1610612737,199.0
2018-03-09,1610612761,1610612745,213.0
2018-03-09,1610612763,1610612762,173.0
2018-03-09,1610612749,1610612752,232.0
2018-03-09,1610612740,1610612764,213.0
2018-03-09,1610612743,1610612747,241.0
2018-03-09,1610612757,1610612744,233.0
2018-03-09,1610612758,1610612753,182.0
2018-03-09,1610612746,1610612739,218.0
2018-03-08,1610612766,1610612751,236.0
2018-03-08,1610612748,1610612755,207.0
2018-03-08,1610612750,1610612738,226.0
2018-03-08,1610612760,1610612756,202.0
2018-03-08,1610612744,1610612759,217.0
2018-03-07,1610612754,1610612762,188.0
2018-03-07,1610612765,1610612761,240.0
2018-03-07,1610612741,1610612763,229.0
2018-03-07,1610612749,1610612745,209.0
2018-03-07,1610612758,1610612740,215.0
2018-03-07,1610612743,1610612739,221.0
2018-03-07,1610612747,1610612753,215.0
2018-03-06,1610612766,1610612755,242.0
2018-03-06,1610612761,1610612737,196.0
2018-03-06,1610612764,1610612748,230.0
2018-03-06,1610612760,1610612745,234.0
2018-03-06,1610612742,1610612743,225.0
2018-03-06,1610612757,1610612752,198.0
2018-03-06,1610612744,1610612751,215.0
2018-03-06,1610612746,1610612740,237.0
2018-03-05,1610612739,1610612765,202.0
2018-03-05,1610612754,1610612749,181.0
2018-03-05,1610612748,1610612756,228.0
2018-03-05,1610612741,1610612738,194.0
2018-03-05,1610612759,1610612763,198.0
2018-03-05,1610612762,1610612753,174.0
2018-03-05,1610612747,1610612757,211.0
2018-03-04,1610612737,1610612756,225.0
2018-03-04,1610612761,1610612766,201.0
2018-03-04,1610612764,1610612754,193.0
2018-03-04,1610612742,1610612740,235.0
2018-03-04,1610612749,1610612755,228.0
2018-03-04,1610612746,1610612751,243.0
2018-03-04,1610612758,1610612752,201.0
2018-03-03,1610612753,1610612763,207.0
2018-03-03,1610612739,1610612743,243.0
2018-03-03,1610612748,1610612765,201.0
2018-03-03,1610612745,1610612738,243.0
2018-03-03,1610612759,1610612747,228.0
2018-03-03,1610612757,1610612760,208.0
2018-03-03,1610612758,1610612762,189.0
2018-03-02,1610612753,1610612765,221.0
2018-03-02,1610612755,1610612766,209.0
2018-03-02,1610612737,1610612744,223.0
2018-03-02,1610612764,1610612761,197.0
2018-03-02,1610612741,1610612742,208.0
2018-03-02,1610612763,1610612743,210.0
2018-03-02,1610612749,1610612754,199.0
2018-03-02,1610612756,1610612760,240.0
2018-03-02,1610612762,1610612750,224.0
2018-03-02,1610612746,1610612752,233.0
2018-03-01,1610612748,1610612747,244.0
2018-03-01,1610612739,1610612755,205.0
2018-03-01,1610612758,1610612751,227.0
2018-03-01,1610612757,1610612750,207.0
2018-02-28,1610612765,1610612749,197.0
2018-02-28,1610612753,1610612761,221.0
2018-02-28,1610612737,1610612754,209.0
2018-02-28,1610612738,1610612766,240.0
2018-02-28,1610612764,1610612744,210.0
2018-02-28,1610612763,1610612756,212.0
2018-02-28,1610612742,1610612760,221.0
2018-02-28,1610612759,1610612740,237.0
2018-02-28,1610612746,1610612745,197.0
2018-02-27,1610612766,1610612741,221.0
2018-02-27,1610612739,1610612751,252.0
2018-02-27,1610612748,1610612755,203.0
2018-02-27,1610612749,1610612764,211.0
2018-02-27,1610612757,1610612758,215.0
2018-02-27,1610612743,1610612746,242.0
2018-02-26,1610612737,1610612747,227.0
2018-02-26,1610612738,1610612763,207.0
2018-02-26,1610612751,1610612741,191.0
2018-02-26,1610612752,1610612744,236.0
2018-02-26,1610612761,1610612765,217.0
2018-02-26,1610612740,1610612756,241.0
2018-02-26,1610612760,1610612753,217.0
2018-02-26,1610612742,1610612754,212.0
2018-02-26,1610612762,1610612745,181.0
2018-02-26,1610612758,1610612750,218.0
2018-02-25,1610612766,1610612765,212.0
2018-02-25,1610612749,1610612740,244.0
