,date,team_a,team_b,score
5273,2019-03-04,1610612756,1610612749,219.0
5274,2019-03-04,1610612762,1610612740,227.0
5275,2019-03-04,1610612758,1610612752,223.0
5276,2019-03-04,1610612747,1610612746,218.0
5277,2019-03-03,1610612766,1610612757,226.0
5278,2019-03-03,1610612738,1610612745,219.0
5279,2019-03-03,1610612741,1610612737,241.0
5280,2019-03-03,1610612746,1610612752,235.0
5281,2019-03-03,1610612739,1610612753,200.0
5282,2019-03-03,1610612765,1610612761,219.0
5283,2019-03-03,1610612764,1610612750,256.0
5284,2019-03-03,1610612760,1610612763,194.0
5285,2019-03-02,1610612739,1610612765,222.0
5286,2019-03-02,1610612754,1610612753,229.0
5287,2019-03-02,1610612748,1610612751,205.0
5288,2019-03-02,1610612755,1610612744,237.0
5289,2019-03-02,1610612742,1610612763,192.0
5290,2019-03-02,1610612759,1610612760,218.0
5291,2019-03-02,1610612743,1610612740,232.0
5292,2019-03-02,1610612756,1610612747,227.0
5293,2019-03-02,1610612762,1610612749,226.0
5294,2019-03-01,1610612737,1610612741,329.0
5295,2019-03-01,1610612751,1610612766,235.0
5296,2019-03-01,1610612761,1610612757,236.0
5297,2019-03-01,1610612738,1610612764,203.0
5298,2019-03-01,1610612756,1610612740,246.0
5299,2019-03-01,1610612758,1610612746,225.0
5300,2019-03-01,1610612747,1610612749,251.0
5301,2019-02-28,1610612754,1610612750,237.0
5302,2019-02-28,1610612753,1610612744,199.0
5303,2019-02-28,1610612752,1610612739,243.0
5304,2019-02-28,1610612745,1610612748,239.0
5305,2019-02-28,1610612760,1610612755,212.0
5306,2019-02-28,1610612743,1610612762,215.0
5307,2019-02-27,1610612766,1610612745,231.0
5308,2019-02-27,1610612737,1610612750,254.0
5309,2019-02-27,1610612751,1610612764,241.0
5310,2019-02-27,1610612748,1610612744,251.0
5311,2019-02-27,1610612738,1610612757,189.0
5312,2019-02-27,1610612763,1610612741,216.0
5313,2019-02-27,1610612759,1610612765,198.0
5314,2019-02-27,1610612742,1610612754,211.0
5315,2019-02-27,1610612762,1610612746,216.0
5316,2019-02-27,1610612758,1610612749,281.0
5317,2019-02-27,1610612747,1610612740,244.0
5318,2019-02-26,1610612752,1610612753,211.0
5319,2019-02-26,1610612761,1610612738,213.0
5320,2019-02-26,1610612743,1610612760,233.0
5321,2019-02-25,1610612766,1610612744,231.0
5322,2019-02-25,1610612739,1610612757,233.0
5323,2019-02-25,1610612765,1610612754,222.0
5324,2019-02-25,1610612751,1610612759,186.0
5325,2019-02-25,1610612748,1610612756,245.0
5326,2019-02-25,1610612741,1610612749,223.0
5327,2019-02-25,1610612745,1610612737,230.0
5328,2019-02-25,1610612763,1610612747,215.0
5329,2019-02-25,1610612750,1610612758,217.0
5330,2019-02-25,1610612740,1610612755,221.0
5331,2019-02-25,1610612746,1610612742,233.0
5332,2019-02-24,1610612761,1610612753,211.0
5333,2019-02-24,1610612743,1610612746,219.0
5334,2019-02-24,1610612752,1610612759,248.0
5335,2019-02-23,1610612755,1610612757,245.0
5336,2019-02-23,1610612737,1610612756,232.0
5337,2019-02-23,1610612766,1610612751,232.0
5338,2019-02-23,1610612739,1610612763,219.0
5339,2019-02-23,1610612764,1610612754,231.0
5340,2019-02-23,1610612740,1610612747,243.0
5341,2019-02-23,1610612748,1610612765,215.0
5342,2019-02-23,1610612741,1610612738,242.0
5343,2019-02-23,1610612760,1610612758,235.0
5344,2019-02-23,1610612749,1610612750,268.0
5345,2019-02-23,1610612744,1610612745,230.0
5346,2019-02-23,1610612762,1610612742,234.0
5347,2019-02-22,1610612766,1610612764,233.0
5348,2019-02-22,1610612754,1610612740,237.0
5349,2019-02-22,1610612753,1610612741,219.0
5350,2019-02-22,1610612761,1610612759,237.0
5351,2019-02-22,1610612737,1610612765,247.0
5352,2019-02-22,1610612752,1610612750,219.0
5353,2019-02-22,1610612763,1610612746,218.0
5354,2019-02-22,1610612742,1610612743,218.0
5355,2019-02-22,1610612760,1610612762,295.0
5356,2019-02-21,1610612739,1610612756,209.0
5357,2019-02-21,1610612755,1610612748,208.0
5358,2019-02-21,1610612751,1610612757,212.0
5359,2019-02-21,1610612749,1610612738,195.0
5360,2019-02-21,1610612744,1610612758,248.0
5361,2019-02-21,1610612747,1610612745,217.0
5362,2019-02-14,1610612753,1610612766,216.0
5363,2019-02-14,1610612737,1610612752,197.0
5364,2019-02-14,1610612740,1610612760,253.0
5365,2019-02-13,1610612739,1610612751,287.0
5366,2019-02-13,1610612754,1610612749,203.0
5367,2019-02-13,1610612738,1610612765,228.0
5368,2019-02-13,1610612752,1610612755,237.0
5369,2019-02-13,1610612761,1610612764,249.0
5370,2019-02-13,1610612741,1610612763,232.0
5371,2019-02-13,1610612750,1610612745,232.0
5372,2019-02-13,1610612742,1610612748,213.0
5373,2019-02-13,1610612743,1610612758,238.0
5374,2019-02-13,1610612757,1610612744,236.0
5375,2019-02-13,1610612746,1610612756,241.0
5376,2019-02-12,1610612737,1610612747,230.0
5377,2019-02-12,1610612755,1610612738,221.0
5378,2019-02-12,1610612763,1610612759,215.0
5379,2019-02-12,1610612740,1610612753,206.0
5380,2019-02-12,1610612744,1610612762,223.0
5381,2019-02-11,1610612739,1610612752,211.0
5382,2019-02-11,1610612765,1610612764,233.0
5383,2019-02-11,1610612754,1610612766,189.0
5384,2019-02-11,1610612761,1610612751,252.0
5385,2019-02-11,1610612741,1610612749,211.0
5386,2019-02-11,1610612745,1610612742,224.0
5387,2019-02-11,1610612750,1610612746,250.0
5388,2019-02-11,1610612760,1610612757,231.0
5389,2019-02-11,1610612743,1610612748,190.0
5390,2019-02-10,1610612742,1610612757,203.0
5391,2019-02-10,1610612755,1610612747,263.0
5392,2019-02-10,1610612758,1610612756,221.0
5393,2019-02-10,1610612737,1610612753,232.0
5394,2019-02-10,1610612744,1610612748,238.0
5395,2019-02-09,1610612762,1610612759,230.0
5396,2019-02-09,1610612754,1610612739,195.0
5397,2019-02-09,1610612737,1610612766,249.0
5398,2019-02-09,1610612752,1610612761,203.0
5399,2019-02-09,1610612738,1610612746,235.0
5400,2019-02-09,1610612741,1610612764,259.0
5401,2019-02-09,1610612763,1610612740,189.0
5402,2019-02-09,1610612745,1610612760,229.0
5403,2019-02-09,1610612749,1610612753,186.0
5404,2019-02-08,1610612765,1610612752,223.0
5405,2019-02-08,1610612755,1610612743,227.0
5406,2019-02-08,1610612764,1610612739,225.0
5407,2019-02-08,1610612751,1610612741,231.0
5408,2019-02-08,1610612742,1610612749,229.0
5409,2019-02-08,1610612756,1610612744,224.0
5410,2019-02-08,1610612740,1610612750,239.0
5411,2019-02-08,1610612758,1610612748,198.0
5412,2019-02-07,1610612754,1610612746,208.0
5413,2019-02-07,1610612753,1610612750,234.0
5414,2019-02-07,1610612737,1610612761,220.0
5415,2019-02-07,1610612738,1610612747,257.0
5416,2019-02-07,1610612760,1610612763,212.0
5417,2019-02-07,1610612757,1610612759,245.0
5418,2019-02-06,1610612751,1610612743,265.0
5419,2019-02-06,1610612741,1610612740,245.0
5420,2019-02-06,1610612749,1610612764,277.0
5421,2019-02-06,1610612742,1610612766,192.0
5422,2019-02-06,1610612762,1610612756,204.0
5423,2019-02-06,1610612758,1610612745,228.0
5424,2019-02-06,1610612744,1610612759,243.0
5425,2019-02-05,1610612766,1610612746,232.0
5426,2019-02-05,1610612739,1610612738,199.0
5427,2019-02-05,1610612754,1610612747,230.0
5428,2019-02-05,1610612752,1610612765,197.0
5429,2019-02-05,1610612755,1610612761,226.0
5430,2019-02-05,1610612763,1610612750,214.0
5431,2019-02-05,1610612760,1610612753,254.0
5432,2019-02-05,1610612757,1610612748,226.0
5433,2019-02-04,1610612765,1610612743,232.0
5434,2019-02-04,1610612764,1610612737,266.0
5435,2019-02-04,1610612751,1610612749,207.0
5436,2019-02-04,1610612740,1610612754,216.0
5437,2019-02-04,1610612756,1610612745,228.0
5438,2019-02-04,1610612758,1610612759,239.0
5439,2019-02-03,1610612752,1610612763,180.0
5440,2019-02-03,1610612738,1610612760,263.0
5441,2019-02-03,1610612761,1610612746,224.0
5442,2019-02-02,1610612765,1610612746,212.0
5443,2019-02-02,1610612766,1610612741,243.0
5444,2019-02-02,1610612753,1610612751,191.0
5445,2019-02-02,1610612764,1610612749,246.0
5446,2019-02-02,1610612739,1610612742,209.0
5447,2019-02-02,1610612748,1610612754,183.0
5448,2019-02-02,1610612759,1610612740,221.0
5449,2019-02-02,1610612744,1610612747,216.0
5450,2019-02-02,1610612750,1610612743,213.0
5451,2019-02-02,1610612756,1610612737,230.0
5452,2019-02-02,1610612762,1610612745,223.0
5453,2019-02-02,1610612758,1610612755,223.0
5454,2019-02-01,1610612766,1610612763,192.0
5455,2019-02-01,1610612752,1610612738,212.0
5456,2019-02-01,1610612748,1610612760,220.0
5457,2019-02-01,1610612762,1610612737,240.0
5458,2019-02-01,1610612743,1610612745,258.0
5459,2019-01-31,1610612765,1610612742,182.0
5460,2019-01-31,1610612753,1610612754,207.0
5461,2019-01-31,1610612761,1610612749,197.0
5462,2019-01-31,1610612759,1610612751,231.0
5463,2019-01-31,1610612744,1610612755,217.0
5464,2019-01-31,1610612746,1610612747,243.0
5465,2019-01-30,1610612738,1610612766,220.0
5466,2019-01-30,1610612748,1610612741,194.0
5467,2019-01-30,1610612752,1610612742,204.0
5468,2019-01-30,1610612764,1610612754,196.0
5469,2019-01-30,1610612750,1610612763,196.0
5470,2019-01-30,1610612740,1610612743,204.0
5471,2019-01-30,1610612758,1610612737,248.0
5472,2019-01-30,1610612757,1610612762,237.0
5473,2019-01-29,1610612739,1610612764,229.0
5474,2019-01-29,1610612765,1610612749,220.0
5475,2019-01-29,1610612753,1610612760,243.0
5476,2019-01-29,1610612751,1610612741,239.0
5477,2019-01-29,1610612745,1610612740,237.0
5478,2019-01-29,1610612759,1610612756,250.0
5479,2019-01-29,1610612747,1610612755,226.0
5480,2019-01-28,1610612766,1610612752,193.0
5481,2019-01-28,1610612754,1610612744,232.0
5482,2019-01-28,1610612738,1610612751,216.0
5483,2019-01-28,1610612763,1610612743,187.0
5484,2019-01-28,1610612746,1610612737,241.0
5485,2019-01-27,1610612741,1610612739,205.0
5486,2019-01-27,1610612746,1610612758,230.0
5487,2019-01-27,1610612760,1610612749,230.0
5488,2019-01-27,1610612745,1610612753,201.0
5489,2019-01-27,1610612742,1610612761,243.0
5490,2019-01-27,1610612750,1610612762,236.0
5491,2019-01-27,1610612759,1610612764,251.0
5492,2019-01-27,1610612752,1610612748,203.0
5493,2019-01-27,1610612747,1610612756,218.0
5494,2019-01-26,1610612740,1610612759,240.0
5495,2019-01-26,1610612763,1610612754,209.0
5496,2019-01-26,1610612738,1610612744,226.0
5497,2019-01-26,1610612743,1610612755,236.0
5498,2019-01-26,1610612757,1610612737,231.0
5499,2019-01-25,1610612753,1610612764,186.0
5500,2019-01-25,1610612751,1610612752,208.0
5501,2019-01-25,1610612739,1610612748,194.0
5502,2019-01-25,1610612741,1610612746,207.0
5503,2019-01-25,1610612745,1610612761,240.0
5504,2019-01-25,1610612763,1610612758,195.0
5505,2019-01-25,1610612742,1610612765,207.0
5506,2019-01-25,1610612749,1610612766,207.0
5507,2019-01-25,1610612743,1610612756,227.0
5508,2019-01-25,1610612762,1610612750,208.0
5509,2019-01-24,1610612764,1610612744,244.0
5510,2019-01-24,1610612760,1610612740,238.0
5511,2019-01-24,1610612756,1610612757,226.0
5512,2019-01-24,1610612747,1610612750,225.0
5513,2019-01-23,1610612754,1610612761,216.0
5514,2019-01-23,1610612738,1610612739,226.0
5515,2019-01-23,1610612751,1610612753,224.0
5516,2019-01-23,1610612748,1610612746,210.0
5517,2019-01-23,1610612752,1610612745,224.0
5518,2019-01-23,1610612755,1610612759,242.0
5519,2019-01-23,1610612741,1610612737,222.0
5520,2019-01-23,1610612763,1610612766,225.0
5521,2019-01-23,1610612740,1610612765,192.0
5522,2019-01-23,1610612762,1610612743,222.0
5523,2019-01-22,1610612761,1610612758,225.0
5524,2019-01-22,1610612760,1610612757,237.0
5525,2019-01-22,1610612742,1610612746,204.0
5526,2019-01-22,1610612756,1610612750,209.0
5527,2019-01-21,1610612752,1610612760,236.0
5528,2019-01-21,1610612739,1610612741,192.0
5529,2019-01-21,1610612764,1610612765,188.0
5530,2019-01-21,1610612749,1610612742,222.0
5531,2019-01-21,1610612737,1610612753,225.0
5532,2019-01-21,1610612751,1610612758,217.0
5533,2019-01-21,1610612763,1610612740,190.0
5534,2019-01-21,1610612738,1610612748,206.0
5535,2019-01-21,1610612755,1610612745,214.0
5536,2019-01-21,1610612762,1610612757,213.0
5537,2019-01-21,1610612747,1610612744,241.0
5538,2019-01-20,1610612754,1610612766,215.0
5539,2019-01-20,1610612750,1610612756,230.0
5540,2019-01-20,1610612759,1610612746,198.0
5541,2019-01-19,1610612755,1610612760,232.0
5542,2019-01-19,1610612766,1610612756,250.0
5543,2019-01-19,1610612765,1610612758,204.0
5544,2019-01-19,1610612754,1610612742,210.0
5545,2019-01-19,1610612753,1610612749,226.0
5546,2019-01-19,1610612737,1610612738,218.0
5547,2019-01-19,1610612761,1610612763,209.0
5548,2019-01-19,1610612741,1610612748,220.0
5549,2019-01-19,1610612745,1610612747,272.0
5550,2019-01-19,1610612743,1610612739,226.0
5551,2019-01-18,1610612738,1610612763,238.0
5552,2019-01-18,1610612765,1610612748,191.0
5553,2019-01-18,1610612753,1610612751,232.0
5554,2019-01-18,1610612750,1610612759,229.0
5555,2019-01-18,1610612762,1610612739,214.0
5556,2019-01-18,1610612746,1610612744,206.0
5557,2019-01-18,1610612757,1610612740,240.0
5558,2019-01-17,1610612764,1610612752,201.0
5559,2019-01-17,1610612766,1610612758,209.0
5560,2019-01-17,1610612754,1610612755,216.0
5561,2019-01-17,1610612761,1610612756,220.0
5562,2019-01-17,1610612743,1610612741,240.0
5563,2019-01-17,1610612760,1610612747,266.0
5564,2019-01-16,1610612765,1610612753,235.0
5565,2019-01-16,1610612738,1610612761,225.0
5566,2019-01-16,1610612745,1610612751,287.0
5567,2019-01-16,1610612763,1610612749,212.0
5568,2019-01-16,1610612742,1610612759,206.0
5569,2019-01-16,1610612757,1610612739,241.0
5570,2019-01-16,1610612744,1610612740,287.0
5571,2019-01-16,1610612746,1610612762,238.0
5572,2019-01-15,1610612754,1610612756,228.0
5573,2019-01-15,1610612755,1610612750,256.0
5574,2019-01-15,1610612737,1610612760,268.0
5575,2019-01-15,1610612749,1610612748,210.0
5576,2019-01-15,1610612743,1610612744,253.0
5577,2019-01-15,1610612747,1610612741,207.0
5578,2019-01-14,1610612751,1610612738,211.0
5579,2019-01-14,1610612745,1610612763,206.0
5580,2019-01-14,1610612759,1610612766,201.0
5581,2019-01-14,1610612762,1610612765,194.0
5582,2019-01-14,1610612758,1610612757,222.0
5583,2019-01-14,1610612746,1610612740,238.0
5584,2019-01-13,1610612752,1610612755,213.0
5585,2019-01-13,1610612764,1610612761,278.0
5586,2019-01-13,1610612737,1610612749,247.0
5587,2019-01-13,1610612753,1610612745,225.0
5588,2019-01-13,1610612742,1610612744,233.0
5589,2019-01-13,1610612743,1610612757,229.0
5590,2019-01-13,1610612747,1610612739,196.0
5591,2019-01-12,1610612746,1610612765,213.0
5592,2019-01-12,1610612748,1610612763,220.0
5593,2019-01-12,1610612753,1610612738,208.0
5594,2019-01-12,1610612750,1610612740,216.0
5595,2019-01-12,1610612760,1610612759,234.0
5596,2019-01-12,1610612756,1610612743,195.0
5597,2019-01-12,1610612758,1610612766,201.0
5598,2019-01-12,1610612762,1610612741,212.0
5599,2019-01-11,1610612755,1610612737,244.0
5600,2019-01-11,1610612764,1610612749,219.0
5601,2019-01-11,1610612752,1610612754,227.0
5602,2019-01-11,1610612761,1610612751,227.0
5603,2019-01-11,1610612745,1610612739,254.0
5604,2019-01-11,1610612750,1610612742,234.0
5605,2019-01-11,1610612762,1610612747,208.0
5606,2019-01-11,1610612757,1610612766,223.0
5607,2019-01-11,1610612744,1610612741,255.0
5608,2019-01-10,1610612748,1610612738,214.0
5609,2019-01-10,1610612743,1610612746,221.0
5610,2019-01-10,1610612759,1610612760,301.0
5611,2019-01-10,1610612758,1610612765,214.0
5612,2019-01-09,1610612738,1610612754,243.0
5613,2019-01-09,1610612764,1610612755,229.0
5614,2019-01-09,1610612751,1610612737,216.0
5615,2019-01-09,1610612745,1610612749,225.0
5616,2019-01-09,1610612763,1610612759,182.0
5617,2019-01-09,1610612740,1610612739,264.0
5618,2019-01-09,1610612742,1610612756,198.0
5619,2019-01-09,1610612762,1610612753,199.0
5620,2019-01-09,1610612757,1610612741,236.0
5621,2019-01-09,1610612747,1610612765,213.0
5622,2019-01-08,1610612739,1610612754,238.0
5623,2019-01-08,1610612755,1610612764,247.0
5624,2019-01-08,1610612748,1610612743,202.0
5625,2019-01-08,1610612761,1610612737,205.0
5626,2019-01-08,1610612760,1610612750,236.0
5627,2019-01-08,1610612756,1610612758,226.0
5628,2019-01-08,1610612744,1610612752,217.0
5629,2019-01-08,1610612746,1610612766,237.0
5630,2019-01-07,1610612765,1610612759,226.0
5631,2019-01-07,1610612738,1610612751,211.0
5632,2019-01-07,1610612745,1610612743,238.0
5633,2019-01-07,1610612749,1610612762,216.0
5634,2019-01-07,1610612740,1610612763,209.0
5635,2019-01-07,1610612742,1610612747,204.0
5636,2019-01-07,1610612757,1610612752,212.0
5637,2019-01-07,1610612758,1610612753,206.0
5638,2019-01-06,1610612741,1610612751,217.0
5639,2019-01-06,1610612750,1610612747,194.0
5640,2019-01-06,1610612746,1610612753,202.0
5641,2019-01-06,1610612737,1610612748,188.0
5642,2019-01-06,1610612760,1610612764,214.0
5643,2019-01-06,1610612761,1610612754,226.0
5644,2019-01-06,1610612756,1610612766,232.0
5645,2019-01-05,1610612743,1610612766,233.0
5646,2019-01-05,1610612765,1610612762,215.0
5647,2019-01-05,1610612755,1610612742,206.0
5648,2019-01-05,1610612739,1610612740,231.0
5649,2019-01-05,1610612749,1610612761,239.0
5650,2019-01-05,1610612759,1610612763,196.0
5651,2019-01-05,1610612757,1610612745,211.0
5652,2019-01-05,1610612758,1610612744,250.0
5653,2019-01-04,1610612739,1610612762,208.0
5654,2019-01-04,1610612738,1610612742,207.0
5655,2019-01-04,1610612748,1610612764,224.0
5656,2019-01-04,1610612741,1610612754,235.0
5657,2019-01-04,1610612763,1610612751,209.0
5658,2019-01-04,1610612750,1610612753,223.0
5659,2019-01-04,1610612749,1610612737,256.0
5660,2019-01-04,1610612756,1610612746,232.0
5661,2019-01-04,1610612747,1610612752,231.0
5662,2019-01-04,1610612757,1610612760,220.0
5663,2019-01-03,1610612759,1610612761,232.0
5664,2019-01-03,1610612758,1610612743,230.0
5665,2019-01-03,1610612744,1610612745,269.0
5666,2019-01-02,1610612766,1610612742,206.0
5667,2019-01-02,1610612739,1610612748,209.0
5668,2019-01-02,1610612764,1610612737,212.0
5669,2019-01-02,1610612751,1610612740,247.0
5670,2019-01-02,1610612738,1610612750,217.0
5671,2019-01-02,1610612741,1610612753,196.0
5672,2019-01-02,1610612763,1610612765,195.0
5673,2019-01-02,1610612756,1610612755,259.0
5674,2019-01-02,1610612747,1610612760,207.0
5675,2019-01-01,1610612761,1610612762,238.0
5676,2019-01-01,1610612749,1610612765,219.0
5677,2019-01-01,1610612743,1610612752,223.0
5678,2019-01-01,1610612758,1610612757,221.0
5679,2019-01-01,1610612746,1610612755,232.0
5680,2018-12-31,1610612754,1610612737,224.0
5681,2018-12-31,1610612766,1610612753,225.0
5682,2018-12-31,1610612745,1610612763,214.0
5683,2018-12-31,1610612759,1610612738,231.0
5684,2018-12-31,1610612740,1610612750,237.0
5685,2018-12-31,1610612760,1610612742,224.0
5686,2018-12-31,1610612756,1610612744,241.0
5687,2018-12-30,1610612753,1610612765,216.0
5688,2018-12-30,1610612748,1610612750,217.0
5689,2018-12-30,1610612761,1610612741,184.0
5690,2018-12-30,1610612742,1610612760,208.0
5691,2018-12-30,1610612757,1610612755,224.0
5692,2018-12-30,1610612747,1610612758,235.0
5693,2018-12-29,1610612749,1610612751,244.0
5694,2018-12-29,1610612740,1610612745,212.0
5695,2018-12-29,1610612764,1610612766,256.0
5696,2018-12-29,1610612737,1610612739,219.0
5697,2018-12-29,1610612763,1610612738,215.0
5698,2018-12-29,1610612762,1610612752,226.0
5699,2018-12-29,1610612756,1610612743,240.0
5700,2018-12-29,1610612757,1610612744,220.0
5701,2018-12-29,1610612746,1610612759,233.0
5702,2018-12-28,1610612766,1610612751,187.0
5703,2018-12-28,1610612754,1610612765,213.0
5704,2018-12-28,1610612753,1610612761,203.0
5705,2018-12-28,1610612764,1610612741,193.0
5706,2018-12-28,1610612748,1610612739,212.0
5707,2018-12-28,1610612750,1610612737,243.0
5708,2018-12-28,1610612740,1610612742,226.0
5709,2018-12-28,1610612743,1610612759,201.0
5710,2018-12-28,1610612756,1610612760,220.0
5711,2018-12-28,1610612747,1610612746,225.0
5712,2018-12-27,1610612745,1610612738,240.0
5713,2018-12-27,1610612749,1610612752,208.0
5714,2018-12-27,1610612758,1610612747,233.0
5715,2018-12-27,1610612762,1610612755,211.0
5716,2018-12-27,1610612744,1610612757,219.0
5717,2018-12-26,1610612765,1610612764,201.0
5718,2018-12-26,1610612753,1610612756,242.0
5719,2018-12-26,1610612737,1610612754,250.0
5720,2018-12-26,1610612751,1610612766,266.0
5721,2018-12-26,1610612748,1610612761,210.0
5722,2018-12-26,1610612741,1610612750,213.0
5723,2018-12-26,1610612763,1610612739,182.0
5724,2018-12-26,1610612742,1610612740,241.0
5725,2018-12-26,1610612759,1610612743,214.0
5726,2018-12-26,1610612746,1610612758,245.0
5727,2018-12-25,1610612752,1610612749,204.0
5728,2018-12-25,1610612745,1610612760,222.0
5729,2018-12-25,1610612738,1610612755,235.0
5730,2018-12-25,1610612744,1610612747,228.0
5731,2018-12-25,1610612762,1610612757,213.0
5732,2018-12-23,1610612765,1610612737,193.0
5733,2018-12-23,1610612754,1610612764,194.0
5734,2018-12-23,1610612738,1610612766,222.0
5735,2018-12-23,1610612751,1610612756,214.0
5736,2018-12-23,1610612739,1610612741,204.0
5737,2018-12-23,1610612753,1610612748,206.0
5738,2018-12-23,1610612758,1610612740,239.0
5739,2018-12-23,1610612760,1610612750,226.0
5740,2018-12-23,1610612744,1610612746,256.0
5741,2018-12-23,1610612757,1610612742,239.0
5742,2018-12-23,1610612747,1610612763,206.0
5743,2018-12-22,1610612746,1610612743,243.0
5744,2018-12-22,1610612764,1610612756,295.0
5745,2018-12-22,1610612755,1610612761,227.0
5746,2018-12-22,1610612748,1610612749,181.0
5747,2018-12-22,1610612745,1610612759,209.0
5748,2018-12-22,1610612744,1610612742,236.0
5749,2018-12-22,1610612762,1610612760,213.0
5750,2018-12-21,1610612766,1610612765,184.0
5751,2018-12-21,1610612761,1610612739,236.0
5752,2018-12-21,1610612751,1610612754,220.0
5753,2018-12-21,1610612752,1610612737,221.0
5754,2018-12-21,1610612738,1610612749,227.0
5755,2018-12-21,1610612741,1610612753,170.0
5756,2018-12-21,1610612759,1610612750,222.0
5757,2018-12-21,1610612757,1610612762,210.0
5758,2018-12-21,1610612758,1610612763,201.0
5759,2018-12-21,1610612747,1610612740,216.0
5760,2018-12-20,1610612748,1610612745,200.0
5761,2018-12-20,1610612746,1610612742,246.0
5762,2018-12-19,1610612766,1610612739,209.0
5763,2018-12-19,1610612753,1610612759,219.0
5764,2018-12-19,1610612755,1610612752,240.0
5765,2018-12-19,1610612738,1610612756,214.0
5766,2018-12-19,1610612761,1610612754,195.0
5767,2018-12-19,1610612741,1610612751,189.0
5768,2018-12-19,1610612745,1610612764,254.0
5769,2018-12-19,1610612749,1610612740,238.0
5770,2018-12-19,1610612750,1610612765,252.0
5771,2018-12-19,1610612762,1610612744,211.0
5772,2018-12-19,1610612757,1610612763,191.0
5773,2018-12-19,1610612758,1610612760,245.0
5774,2018-12-18,1610612754,1610612739,183.0
5775,2018-12-18,1610612737,1610612764,228.0
5776,2018-12-18,1610612751,1610612747,225.0
5777,2018-12-18,1610612743,1610612742,244.0
5778,2018-12-17,1610612765,1610612749,211.0
5779,2018-12-17,1610612752,1610612756,238.0
5780,2018-12-17,1610612745,1610612762,199.0
5781,2018-12-17,1610612750,1610612758,237.0
5782,2018-12-17,1610612760,1610612741,217.0
5783,2018-12-17,1610612759,1610612755,219.0
5784,2018-12-17,1610612744,1610612763,203.0
5785,2018-12-17,1610612746,1610612757,258.0
5786,2018-12-16,1610612751,1610612737,271.0
5787,2018-12-16,1610612739,1610612755,233.0
5788,2018-12-16,1610612754,1610612752,209.0
5789,2018-12-16,1610612764,1610612747,238.0
5790,2018-12-16,1610612742,1610612758,233.0
5791,2018-12-16,1610612740,1610612748,198.0
5792,2018-12-16,1610612743,1610612761,181.0
5793,2018-12-15,1610612753,1610612762,185.0
5794,2018-12-15,1610612766,1610612747,228.0
5795,2018-12-15,1610612765,1610612738,217.0
5796,2018-12-15,1610612763,1610612745,202.0
5797,2018-12-15,1610612759,1610612741,191.0
5798,2018-12-15,1610612760,1610612746,214.0
5799,2018-12-15,1610612756,1610612750,206.0
5800,2018-12-14,1610612738,1610612737,237.0
5801,2018-12-14,1610612766,1610612752,250.0
5802,2018-12-14,1610612751,1610612764,243.0
5803,2018-12-14,1610612739,1610612749,216.0
5804,2018-12-14,1610612755,1610612754,214.0
5805,2018-12-14,1610612763,1610612748,197.0
5806,2018-12-14,1610612743,1610612760,207.0
5807,2018-12-14,1610612757,1610612761,250.0
5808,2018-12-14,1610612758,1610612744,255.0
5809,2018-12-13,1610612745,1610612747,237.0
5810,2018-12-13,1610612759,1610612746,212.0
5811,2018-12-13,1610612753,1610612741,188.0
5812,2018-12-13,1610612756,1610612742,188.0
5813,2018-12-12,1610612766,1610612765,215.0
5814,2018-12-12,1610612739,1610612752,219.0
5815,2018-12-12,1610612754,1610612749,210.0
5816,2018-12-12,1610612755,1610612751,251.0
5817,2018-12-12,1610612764,1610612738,255.0
5818,2018-12-12,1610612763,1610612757,175.0
5819,2018-12-12,1610612740,1610612760,232.0
5820,2018-12-12,1610612742,1610612737,221.0
5821,2018-12-12,1610612762,1610612748,195.0
5822,2018-12-12,1610612758,1610612750,271.0
5823,2018-12-12,1610612744,1610612761,206.0
5824,2018-12-11,1610612745,1610612757,215.0
5825,2018-12-11,1610612759,1610612756,197.0
5826,2018-12-11,1610612746,1610612761,222.0
5827,2018-12-10,1610612754,1610612764,210.0
5828,2018-12-10,1610612755,1610612765,218.0
5829,2018-12-10,1610612738,1610612740,213.0
5830,2018-12-10,1610612741,1610612758,197.0
5831,2018-12-10,1610612749,1610612739,200.0
5832,2018-12-10,1610612760,1610612762,235.0
5833,2018-12-10,1610612742,1610612753,177.0
5834,2018-12-10,1610612743,1610612763,204.0
5835,2018-12-10,1610612756,1610612746,242.0
5836,2018-12-10,1610612744,1610612750,224.0
5837,2018-12-10,1610612747,1610612748,213.0
5838,2018-12-09,1610612765,1610612740,224.0
5839,2018-12-09,1610612761,1610612749,203.0
5840,2018-12-09,1610612759,1610612762,207.0
5841,2018-12-09,1610612752,1610612766,226.0
5842,2018-12-08,1610612742,1610612745,211.0
5843,2018-12-08,1610612754,1610612758,204.0
5844,2018-12-08,1610612737,1610612743,204.0
5845,2018-12-08,1610612739,1610612764,217.0
5846,2018-12-08,1610612752,1610612751,216.0
5847,2018-12-08,1610612741,1610612738,210.0
5848,2018-12-08,1610612763,1610612747,199.0
5849,2018-12-08,1610612757,1610612750,218.0
5850,2018-12-08,1610612746,1610612748,219.0
5851,2018-12-07,1610612766,1610612743,220.0
5852,2018-12-07,1610612765,1610612755,228.0
5853,2018-12-07,1610612753,1610612754,202.0
5854,2018-12-07,1610612751,1610612761,211.0
