date,team_a,team_b,score,sidefeature
2018-01-12,1610612756,1610612745,207.0,214.56
2018-01-11,1610612755,1610612738,217.0,201.38
2018-01-11,1610612761,1610612739,232.0,200.74
2018-01-11,1610612758,1610612746,236.0,210.72000000000003
2018-01-11,1610612747,1610612759,174.0,211.7
2018-01-10,1610612766,1610612742,226.0,203.98
2018-01-10,1610612754,1610612748,220.0,191.14
2018-01-10,1610612764,1610612762,211.0,196.6
2018-01-10,1610612751,1610612765,194.0,201.48
2018-01-10,1610612752,1610612741,241.0,192.86
2018-01-10,1610612745,1610612757,233.0,212.84
2018-01-10,1610612763,1610612740,207.0,197.38
2018-01-10,1610612749,1610612753,213.0,202.06
2018-01-10,1610612750,1610612760,192.0,209.88
2018-01-10,1610612743,1610612737,207.0,208.24
2018-01-10,1610612744,1610612746,231.0,206.7
2018-01-09,1610612761,1610612748,179.0,200.5
2018-01-09,1610612760,1610612757,223.0,209.9
2018-01-09,1610612742,1610612753,213.0,208.32
2018-01-09,1610612747,1610612758,185.0,213.18
2018-01-08,1610612754,1610612749,205.0,193.88
2018-01-08,1610612751,1610612761,227.0,201.48
2018-01-08,1610612741,1610612745,223.0,200.84
2018-01-08,1610612750,1610612739,226.0,202.44
2018-01-08,1610612740,1610612765,221.0,203.4
2018-01-08,1610612758,1610612759,207.0,205.6
2018-01-08,1610612744,1610612743,238.0,208.04
2018-01-08,1610612746,1610612737,215.0,206.9
2018-01-07,1610612748,1610612762,205.0,197.6
2018-01-07,1610612742,1610612752,196.0,206.64
2018-01-07,1610612756,1610612760,214.0,211.62
2018-01-07,1610612757,1610612759,221.0,206.78
2018-01-07,1610612747,1610612737,245.0,209.36
2018-01-06,1610612746,1610612744,226.0,206.7
2018-01-06,1610612751,1610612738,172.0,196.02
2018-01-06,1610612765,1610612745,209.0,211.12
2018-01-06,1610612754,1610612741,211.0,186.36
2018-01-06,1610612753,1610612739,258.0,199.56
2018-01-06,1610612764,1610612749,213.0,196.74
2018-01-06,1610612750,1610612740,214.0,205.1
2018-01-06,1610612758,1610612743,204.0,212.06
2018-01-05,1610612755,1610612765,192.0,206.84
2018-01-05,1610612738,1610612750,175.0,202.24
2018-01-05,1610612748,1610612752,210.0,197.64
2018-01-05,1610612749,1610612761,239.0,203.24
2018-01-05,1610612742,1610612741,251.0,199.22
2018-01-05,1610612759,1610612756,192.0,208.5
2018-01-05,1610612743,1610612762,190.0,208.62
2018-01-05,1610612763,1610612764,202.0,193.48
2018-01-05,1610612757,1610612737,199.0,204.44
2018-01-05,1610612747,1610612766,202.0,207.12
2018-01-04,1610612745,1610612744,238.0,207.64
2018-01-04,1610612746,1610612760,244.0,212.36
2018-01-03,1610612753,1610612745,214.0,209.94
2018-01-03,1610612755,1610612759,218.0,205.9
2018-01-03,1610612764,1610612752,224.0,196.64
2018-01-03,1610612751,1610612750,195.0,203.18
2018-01-03,1610612748,1610612765,215.0,200.5
2018-01-03,1610612738,1610612739,190.0,195.28
2018-01-03,1610612741,1610612761,239.0,195.72
2018-01-03,1610612749,1610612754,223.0,193.88
2018-01-03,1610612742,1610612744,247.0,206.02
2018-01-03,1610612743,1610612756,245.0,214.96
2018-01-03,1610612762,1610612740,206.0,200.5
2018-01-03,1610612747,1610612760,229.0,214.82
2018-01-02,1610612739,1610612757,237.0,202.46
2018-01-02,1610612752,1610612759,191.0,202.2
2018-01-02,1610612756,1610612737,207.0,206.16
2018-01-02,1610612758,1610612766,242.0,201.02
2018-01-02,1610612746,1610612763,218.0,204.16000000000003
2018-01-01,1610612751,1610612753,193.0,200.3
2018-01-01,1610612761,1610612749,258.0,203.24
2018-01-01,1610612741,1610612757,244.0,197.44
2018-01-01,1610612750,1610612747,210.0,214.34
2017-12-31,1610612764,1610612741,224.0,189.22
2017-12-31,1610612754,1610612750,197.0,198.34
2017-12-31,1610612738,1610612751,213.0,196.02
2017-12-31,1610612745,1610612747,290.0,217.76
2017-12-31,1610612760,1610612742,229.0,211.68
2017-12-31,1610612746,1610612766,204.0,204.66000000000003
2017-12-31,1610612758,1610612763,210.0,200.52
2017-12-31,1610612756,1610612755,233.0,210.28
2017-12-30,1610612765,1610612759,172.0,205.06
2017-12-30,1610612753,1610612748,228.0,199.32
2017-12-30,1610612740,1610612752,208.0,200.54
2017-12-30,1610612737,1610612757,193.0,204.44
2017-12-30,1610612762,1610612739,205.0,197.84
2017-12-30,1610612744,1610612763,269.0,196.5
2017-12-30,1610612743,1610612755,209.0,212.36
2017-12-29,1610612764,1610612745,224.0,204.62
2017-12-29,1610612761,1610612737,209.0,202.72
2017-12-29,1610612748,1610612751,198.0,195.98
2017-12-29,1610612741,1610612754,226.0,186.36
2017-12-29,1610612740,1610612742,248.0,206.9
2017-12-29,1610612760,1610612749,192.0,205.42
2017-12-29,1610612758,1610612756,212.0,209.98
2017-12-29,1610612744,1610612766,211.0,197.0
2017-12-29,1610612747,1610612746,227.0,216.82
2017-12-28,1610612753,1610612765,191.0,204.82
2017-12-28,1610612738,1610612745,197.0,205.66000000000003
2017-12-28,1610612749,1610612750,198.0,204.94
2017-12-28,1610612759,1610612752,226.0,202.2
2017-12-28,1610612757,1610612755,224.0,208.56
2017-12-27,1610612766,1610612738,193.0,195.02
2017-12-27,1610612754,1610612742,192.0,200.14
2017-12-27,1610612737,1610612764,212.0,196.22
2017-12-27,1610612741,1610612752,179.0,192.86
2017-12-27,1610612750,1610612743,253.0,213.22
2017-12-27,1610612740,1610612751,241.0,198.88
2017-12-27,1610612760,1610612761,231.0,208.18
2017-12-27,1610612758,1610612739,204.0,201.28
2017-12-27,1610612744,1610612762,227.0,199.62
2017-12-27,1610612747,1610612763,208.0,206.62
2017-12-26,1610612765,1610612754,190.0,196.64
2017-12-26,1610612742,1610612761,191.0,209.5
2017-12-26,1610612748,1610612753,196.0,199.32
2017-12-26,1610612749,1610612741,221.0,192.96
2017-12-26,1610612759,1610612751,206.0,200.54
2017-12-26,1610612743,1610612762,190.0,208.62
2017-12-26,1610612756,1610612763,196.0,203.42
2017-12-26,1610612746,1610612758,217.0,210.72000000000003
2017-12-25,1610612752,1610612755,203.0,203.98
2017-12-25,1610612744,1610612739,191.0,197.26
2017-12-25,1610612738,1610612764,214.0,194.04
2017-12-25,1610612760,1610612745,219.0,213.3
2017-12-25,1610612747,1610612750,225.0,214.34
2017-12-23,1610612761,1610612755,188.0,206.84
2017-12-23,1610612766,1610612749,217.0,197.72
2017-12-23,1610612754,1610612751,242.0,192.12
2017-12-23,1610612764,1610612753,233.0,198.32
2017-12-23,1610612737,1610612742,219.0,206.22
2017-12-23,1610612738,1610612741,209.0,190.26
2017-12-23,1610612748,1610612740,203.0,197.9
2017-12-23,1610612763,1610612746,227.0,204.16000000000003
2017-12-23,1610612762,1610612760,192.0,205.28
2017-12-23,1610612744,1610612743,177.0,208.04
2017-12-23,1610612756,1610612750,221.0,211.14
2017-12-23,1610612747,1610612757,187.0,214.36
2017-12-23,1610612758,1610612759,207.0,205.6
2017-12-22,1610612765,1610612752,205.0,203.14
2017-12-22,1610612753,1610612740,208.0,202.22
2017-12-22,1610612751,1610612764,203.0,194.98
2017-12-22,1610612748,1610612742,214.0,204.0
2017-12-22,1610612745,1610612746,246.0,215.3
2017-12-22,1610612749,1610612766,213.0,197.72
2017-12-22,1610612760,1610612737,237.0,204.9
2017-12-22,1610612757,1610612743,187.0,213.24
2017-12-22,1610612744,1610612747,219.0,209.16
2017-12-21,1610612739,1610612741,227.0,190.46
2017-12-21,1610612755,1610612761,223.0,206.84
2017-12-21,1610612752,1610612738,195.0,197.68
2017-12-21,1610612756,1610612763,192.0,203.42
2017-12-21,1610612762,1610612759,189.0,202.16
2017-12-20,1610612766,1610612761,240.0,200.48
2017-12-20,1610612737,1610612754,200.0,193.36
2017-12-20,1610612738,1610612748,179.0,195.04
2017-12-20,1610612751,1610612758,203.0,202.02
2017-12-20,1610612741,1610612753,206.0,194.54
2017-12-20,1610612745,1610612747,238.0,217.76
2017-12-20,1610612760,1610612762,186.0,205.28
2017-12-20,1610612742,1610612765,203.0,209.5
2017-12-20,1610612743,1610612750,216.0,213.22
2017-12-20,1610612757,1610612759,184.0,206.78
2017-12-20,1610612744,1610612763,181.0,196.5
2017-12-20,1610612746,1610612756,203.0,213.62
2017-12-19,1610612755,1610612758,196.0,207.38
2017-12-19,1610612764,1610612740,222.0,196.9
2017-12-19,1610612749,1610612739,235.0,197.98
2017-12-18,1610612766,1610612752,200.0,197.62
2017-12-18,1610612754,1610612738,223.0,191.18
2017-12-18,1610612737,1610612748,214.0,197.22
2017-12-18,1610612741,1610612755,232.0,196.56
2017-12-18,1610612745,1610612762,219.0,208.22
2017-12-18,1610612750,1610612757,215.0,209.42
2017-12-18,1610612760,1610612743,189.0,213.7
2017-12-18,1610612742,1610612756,188.0,212.94
2017-12-18,1610612759,1610612746,200.0,209.24
2017-12-18,1610612747,1610612744,230.0,209.16
2017-12-17,1610612761,1610612758,201.0,206.54
2017-12-17,1610612765,1610612753,224.0,204.82
2017-12-17,1610612751,1610612754,206.0,192.12
2017-12-17,1610612764,1610612739,205.0,194.24
2017-12-16,1610612766,1610612757,184.0,202.2
2017-12-16,1610612739,1610612762,209.0,197.84
2017-12-16,1610612752,1610612760,207.0,205.32
2017-12-16,1610612748,1610612746,175.0,204.68
2017-12-16,1610612745,1610612749,226.0,208.36
2017-12-16,1610612750,1610612756,214.0,211.14
2017-12-16,1610612759,1610612742,194.0,208.56
2017-12-16,1610612763,1610612738,195.0,194.52
2017-12-15,1610612766,1610612748,202.0,194.98
2017-12-15,1610612754,1610612765,202.0,196.64
2017-12-15,1610612753,1610612757,183.0,206.54
2017-12-15,1610612755,1610612760,236.0,209.02
2017-12-15,1610612764,1610612746,191.0,203.68
2017-12-15,1610612738,1610612762,202.0,197.64
2017-12-15,1610612761,1610612751,207.0,201.48
2017-12-15,1610612763,1610612737,190.0,196.7
2017-12-15,1610612749,1610612741,224.0,192.96
2017-12-15,1610612743,1610612740,228.0,208.92
2017-12-15,1610612745,1610612759,233.0,210.18
2017-12-14,1610612737,1610612765,196.0,202.72
2017-12-14,1610612751,1610612752,215.0,198.62
2017-12-14,1610612739,1610612747,233.0,207.38
2017-12-14,1610612750,1610612758,215.0,208.24
2017-12-14,1610612744,1610612742,209.0,206.02
2017-12-13,1610612754,1610612760,195.0,198.82
2017-12-13,1610612753,1610612746,201.0,209.0
2017-12-13,1610612764,1610612763,180.0,193.48
2017-12-13,1610612738,1610612743,242.0,206.06
2017-12-13,1610612748,1610612757,197.0,202.22
2017-12-13,1610612741,1610612762,203.0,192.82
2017-12-13,1610612740,1610612749,223.0,200.64
2017-12-13,1610612756,1610612761,224.0,209.44
2017-12-13,1610612745,1610612766,204.0,205.6
2017-12-12,1610612739,1610612737,237.0,197.46
2017-12-12,1610612765,1610612743,187.0,211.52
2017-12-12,1610612752,1610612747,222.0,209.78
2017-12-12,1610612751,1610612764,201.0,194.98
2017-12-12,1610612742,1610612759,184.0,208.56
2017-12-12,1610612750,1610612755,230.0,208.54
2017-12-12,1610612758,1610612756,191.0,209.98
2017-12-11,1610612741,1610612738,193.0,190.26
2017-12-11,1610612745,1610612740,253.0,208.52
2017-12-11,1610612763,1610612748,189.0,194.48
2017-12-11,1610612760,1610612766,219.0,202.66000000000003
2017-12-11,1610612744,1610612757,215.0,204.24
2017-12-11,1610612746,1610612761,187.0,210.18
2017-12-10,1610612758,1610612761,189.0,206.54
2017-12-10,1610612765,1610612738,172.0,200.54
2017-12-10,1610612754,1610612743,242.0,202.16
2017-12-10,1610612750,1610612742,189.0,211.2
2017-12-10,1610612740,1610612755,255.0,204.24
2017-12-10,1610612752,1610612737,218.0,199.86
2017-12-09,1610612746,1610612764,225.0,203.68
2017-12-09,1610612751,1610612748,190.0,195.98
2017-12-09,1610612766,1610612747,209.0,207.12
2017-12-09,1610612737,1610612753,227.0,201.54
2017-12-09,1610612739,1610612755,203.0,201.58
2017-12-09,1610612741,1610612752,206.0,192.86
2017-12-09,1610612749,1610612762,217.0,200.34
2017-12-09,1610612763,1610612760,203.0,202.16000000000003
2017-12-09,1610612756,1610612759,205.0,208.5
2017-12-09,1610612757,1610612745,241.0,212.84
2017-12-08,1610612766,1610612741,230.0,190.2
2017-12-08,1610612765,1610612744,200.0,202.52
2017-12-08,1610612754,1610612739,208.0,191.38
2017-12-08,1610612753,1610612743,192.0,210.34
2017-12-08,1610612763,1610612761,223.0,199.98
2017-12-08,1610612749,1610612742,211.0,206.74
2017-12-08,1610612740,1610612758,225.0,203.94
2017-12-08,1610612759,1610612738,207.0,199.6
2017-12-07,1610612755,1610612747,211.0,213.48
2017-12-07,1610612756,1610612764,208.0,202.94
2017-12-07,1610612751,1610612760,195.0,203.66000000000003
2017-12-07,1610612762,1610612745,213.0,208.22
2017-12-06,1610612739,1610612758,196.0,201.28
2017-12-06,1610612754,1610612741,194.0,186.36
2017-12-06,1610612753,1610612737,216.0,201.54
2017-12-06,1610612738,1610612742,187.0,204.04
2017-12-06,1610612752,1610612763,187.0,197.12
2017-12-06,1610612766,1610612744,188.0,197.0
2017-12-06,1610612749,1610612765,204.0,203.24
2017-12-06,1610612740,1610612743,237.0,208.92
2017-12-06,1610612759,1610612748,222.0,199.56
2017-12-06,1610612746,1610612750,220.0,211.88
2017-12-05,1610612761,1610612756,239.0,209.44
2017-12-05,1610612760,1610612762,194.0,205.28
2017-12-05,1610612757,1610612764,198.0,201.22
2017-12-04,1610612766,1610612753,198.0,199.3
2017-12-04,1610612754,1610612752,212.0,193.78
2017-12-04,1610612755,1610612756,216.0,210.28
2017-12-04,1610612737,1610612751,200.0,198.2
2017-12-04,1610612738,1610612749,211.0,197.78
2017-12-04,1610612741,1610612739,204.0,190.46
2017-12-04,1610612763,1610612750,187.0,201.68
2017-12-04,1610612740,1610612744,240.0,199.92
2017-12-04,1610612742,1610612743,227.0,215.02
2017-12-04,1610612759,1610612765,189.0,205.06
2017-12-04,1610612762,1610612764,185.0,196.6
2017-12-03,1610612752,1610612753,205.0,201.96
2017-12-03,1610612748,1610612744,218.0,197.02
2017-12-03,1610612750,1610612746,218.0,211.88
2017-12-03,1610612760,1610612759,177.0,207.24
2017-12-03,1610612747,1610612745,213.0,217.76
2017-12-02,1610612738,1610612756,227.0,203.98
2017-12-02,1610612742,1610612746,190.0,213.68
2017-12-02,1610612751,1610612737,216.0,198.2
2017-12-02,1610612739,1610612763,227.0,194.72
2017-12-02,1610612755,1610612765,211.0,206.84
2017-12-02,1610612749,1610612758,213.0,203.78
2017-12-02,1610612743,1610612747,215.0,218.16
2017-12-02,1610612757,1610612740,239.0,205.12
2017-12-01,1610612753,1610612744,245.0,201.34
2017-12-01,1610612764,1610612765,200.0,199.5
2017-12-01,1610612761,1610612754,235.0,196.64
2017-12-01,1610612748,1610612766,205.0,194.98
2017-12-01,1610612741,1610612758,213.0,196.26
2017-12-01,1610612763,1610612759,174.0,199.04
2017-12-01,1610612760,1610612750,218.0,209.88
2017-12-01,1610612762,1610612740,222.0,200.5
2017-11-30,1610612737,1610612739,235.0,197.46
2017-11-30,1610612738,1610612755,205.0,201.38
2017-11-30,1610612743,1610612741,221.0,201.24
2017-11-30,1610612757,1610612749,194.0,204.96
2017-11-30,1610612746,1610612762,233.0,207.28
2017-11-29,1610612765,1610612756,238.0,209.44
2017-11-29,1610612753,1610612760,229.0,207.0
2017-11-29,1610612755,1610612764,231.0,200.34
2017-11-29,1610612752,1610612748,201.0,197.64
2017-11-29,1610612761,1610612766,239.0,200.48
2017-11-29,1610612745,1610612754,215.0,201.76
2017-11-29,1610612740,1610612750,222.0,205.1
2017-11-29,1610612742,1610612751,213.0,204.98
2017-11-29,1610612759,1610612763,199.0,199.04
2017-11-29,1610612747,1610612744,250.0,209.16
2017-11-28,1610612739,1610612748,205.0,195.24
2017-11-28,1610612741,1610612756,203.0,199.16
2017-11-28,1610612750,1610612764,181.0,201.2
2017-11-28,1610612762,1610612743,183.0,208.62
2017-11-28,1610612758,1610612749,199.0,203.78
2017-11-27,1610612754,1610612753,230.0,195.46
2017-11-27,1610612755,1610612739,204.0,201.58
2017-11-27,1610612738,1610612765,226.0,200.54
2017-11-27,1610612752,1610612757,194.0,204.86
2017-11-27,1610612745,1610612751,220.0,206.6
2017-11-27,1610612759,1610612742,223.0,208.56
2017-11-27,1610612744,1610612758,216.0,203.06
2017-11-27,1610612746,1610612747,235.0,216.82
2017-11-26,1610612741,1610612748,193.0,190.22
2017-11-26,1610612750,1610612756,227.0,211.14
2017-11-26,1610612763,1610612751,186.0,195.46
2017-11-25,1610612766,1610612759,192.0,199.54
2017-11-25,1610612755,1610612753,241.0,205.66
2017-11-25,1610612764,1610612757,213.0,201.22
2017-11-25,1610612737,1610612761,190.0,202.72
2017-11-25,1610612754,1610612738,206.0,191.18
2017-11-25,1610612745,1610612752,219.0,208.26
2017-11-25,1610612742,1610612760,178.0,211.68
2017-11-25,1610612744,1610612740,205.0,199.92
2017-11-25,1610612762,1610612749,229.0,200.34
2017-11-25,1610612758,1610612746,192.0,210.72000000000003
2017-11-24,1610612751,1610612757,252.0,203.2
2017-11-24,1610612737,1610612752,220.0,199.86
2017-11-24,1610612738,1610612753,221.0,199.36
2017-11-24,1610612739,1610612766,199.0,195.22
2017-11-24,1610612754,1610612761,211.0,196.64
2017-11-24,1610612750,1610612748,206.0,202.2
2017-11-24,1610612760,1610612765,197.0,208.18
2017-11-24,1610612743,1610612763,196.0,205.5
2017-11-24,1610612756,1610612740,206.0,206.84
2017-11-24,1610612744,1610612741,237.0,192.24
2017-11-22,1610612766,1610612764,253.0,193.98
2017-11-22,1610612739,1610612751,228.0,196.22
2017-11-22,1610612755,1610612757,182.0,208.56
2017-11-22,1610612737,1610612746,219.0,206.9
2017-11-22,1610612748,1610612738,202.0,195.04
2017-11-22,1610612752,1610612761,208.0,203.14
2017-11-22,1610612745,1610612743,220.0,216.64
2017-11-22,1610612763,1610612742,189.0,203.48
2017-11-22,1610612750,1610612753,242.0,206.52
2017-11-22,1610612740,1610612759,197.0,202.46
2017-11-22,1610612760,1610612744,199.0,204.7
2017-11-22,1610612756,1610612749,220.0,206.68
2017-11-22,1610612762,1610612741,190.0,192.82
2017-11-22,1610612758,1610612747,215.0,213.18
2017-11-21,1610612747,1610612741,197.0,202.36
2017-11-20,1610612766,1610612750,220.0,202.18
2017-11-20,1610612765,1610612739,204.0,200.74
2017-11-20,1610612753,1610612754,202.0,195.46
2017-11-20,1610612755,1610612762,193.0,203.94
2017-11-20,1610612752,1610612746,192.0,207.32
2017-11-20,1610612763,1610612757,192.0,201.7
2017-11-20,1610612749,1610612764,187.0,196.74
2017-11-20,1610612740,1610612760,221.0,205.58
2017-11-20,1610612742,1610612738,212.0,204.04
2017-11-20,1610612759,1610612737,181.0,201.78
2017-11-20,1610612758,1610612743,212.0,212.06
2017-11-19,1610612761,1610612764,191.0,199.5
2017-11-19,1610612748,1610612754,215.0,191.14
2017-11-19,1610612751,1610612744,229.0,198.0
2017-11-19,1610612750,1610612765,197.0,207.7
2017-11-19,1610612756,1610612741,218.0,199.16
2017-11-19,1610612747,1610612743,236.0,218.16
2017-11-18,1610612766,1610612746,189.0,204.66000000000003
2017-11-18,1610612753,1610612762,210.0,201.92
2017-11-18,1610612737,1610612738,209.0,197.26
2017-11-18,1610612755,1610612744,240.0,203.36
2017-11-18,1610612763,1610612745,188.0,205.1
2017-11-18,1610612742,1610612749,190.0,206.74
2017-11-18,1610612757,1610612758,192.0,208.26
2017-11-17,1610612754,1610612765,207.0,196.64
2017-11-17,1610612764,1610612748,179.0,194.0
2017-11-17,1610612751,1610612762,225.0,198.58
2017-11-17,1610612739,1610612746,231.0,204.92
2017-11-17,1610612761,1610612752,191.0,203.14
2017-11-17,1610612741,1610612766,243.0,190.2
2017-11-17,1610612759,1610612760,205.0,207.24
2017-11-17,1610612742,1610612750,198.0,211.2
2017-11-17,1610612758,1610612757,168.0,208.26
2017-11-17,1610612743,1610612740,260.0,208.92
2017-11-17,1610612747,1610612756,235.0,216.08
2017-11-16,1610612738,1610612744,180.0,197.06
2017-11-16,1610612756,1610612745,258.0,214.56
2017-11-15,1610612737,1610612758,206.0,203.26
2017-11-15,1610612748,1610612764,195.0,194.0
2017-11-15,1610612752,1610612762,207.0,200.24
2017-11-15,1610612766,1610612739,222.0,195.22
2017-11-15,1610612763,1610612754,229.0,190.62
2017-11-15,1610612749,1610612765,194.0,203.24
2017-11-15,1610612750,1610612759,184.0,206.76
2017-11-15,1610612740,1610612761,241.0,203.4
2017-11-15,1610612760,1610612741,171.0,197.9
2017-11-15,1610612757,1610612753,193.0,206.54
2017-11-15,1610612747,1610612755,224.0,213.48
2017-11-14,1610612751,1610612738,211.0,196.02
2017-11-14,1610612745,1610612761,242.0,211.12
2017-11-14,1610612742,1610612759,188.0,208.56
2017-11-13,1610612764,1610612758,202.0,200.04
2017-11-13,1610612752,1610612739,205.0,197.88
2017-11-13,1610612749,1610612763,213.0,197.22
2017-11-13,1610612740,1610612737,211.0,200.12
2017-11-13,1610612756,1610612747,193.0,216.08
2017-11-13,1610612762,1610612750,207.0,204.8
2017-11-13,1610612757,1610612743,181.0,213.24
2017-11-13,1610612744,1610612753,210.0,201.34
2017-11-13,1610612746,1610612755,214.0,211.02
2017-11-12,1610612738,1610612761,189.0,200.54
2017-11-12,1610612765,1610612748,215.0,200.5
2017-11-12,1610612754,1610612745,213.0,201.76
2017-11-12,1610612760,1610612742,211.0,211.68
2017-11-11,1610612764,1610612737,207.0,196.22
2017-11-11,1610612740,1610612746,214.0,207.58
2017-11-11,1610612752,1610612758,209.0,203.68
2017-11-11,1610612745,1610612763,207.0,205.1
2017-11-11,1610612742,1610612739,215.0,204.24
2017-11-11,1610612749,1610612747,188.0,209.88
2017-11-11,1610612759,1610612741,227.0,194.78
2017-11-11,1610612744,1610612755,249.0,203.36
2017-11-11,1610612743,1610612753,232.0,210.34
2017-11-11,1610612756,1610612750,228.0,211.14
2017-11-11,1610612762,1610612751,220.0,198.58
2017-11-10,1610612765,1610612737,215.0,202.72
2017-11-10,1610612738,1610612766,177.0,195.02
2017-11-10,1610612741,1610612754,192.0,186.36
2017-11-10,1610612760,1610612746,231.0,212.36
2017-11-10,1610612759,1610612749,181.0,202.3
2017-11-10,1610612756,1610612753,240.0,208.26
2017-11-10,1610612762,1610612748,158.0,197.6
2017-11-10,1610612757,1610612751,198.0,203.2
2017-11-09,1610612764,1610612747,206.0,206.14
2017-11-09,1610612761,1610612740,240.0,203.4
2017-11-09,1610612745,1610612739,230.0,205.86
2017-11-09,1610612758,1610612755,217.0,207.38
2017-11-09,1610612743,1610612760,196.0,213.7
2017-11-08,1610612765,1610612754,211.0,196.64
2017-11-08,1610612753,1610612752,211.0,201.96
2017-11-08,1610612738,1610612747,203.0,207.18
2017-11-08,1610612756,1610612748,241.0,203.94
2017-11-08,1610612744,1610612750,226.0,204.22
2017-11-07,1610612739,1610612749,243.0,197.98
2017-11-07,1610612754,1610612740,229.0,194.04
2017-11-07,1610612764,1610612742,212.0,203.0
2017-11-07,1610612752,1610612766,231.0,197.62
2017-11-07,1610612761,1610612741,233.0,195.72
2017-11-07,1610612759,1610612746,227.0,209.24
2017-11-07,1610612743,1610612751,216.0,207.0
2017-11-07,1610612762,1610612755,201.0,203.94
2017-11-07,1610612757,1610612763,195.0,201.7
2017-11-07,1610612758,1610612760,180.0,208.72000000000003
2017-11-06,1610612737,1610612738,217.0,197.26
2017-11-06,1610612756,1610612751,190.0,204.92
2017-11-06,1610612744,1610612748,177.0,197.02
2017-11-05,1610612739,1610612737,232.0,197.46
2017-11-05,1610612746,1610612748,205.0,204.68
2017-11-05,1610612753,1610612738,192.0,199.36
2017-11-05,1610612761,1610612764,203.0,199.5
2017-11-05,1610612745,1610612762,247.0,208.22
2017-11-05,1610612759,1610612756,207.0,208.5
2017-11-05,1610612752,1610612754,209.0,193.78
2017-11-05,1610612750,1610612766,206.0,202.18
2017-11-05,1610612757,1610612760,202.0,209.9
2017-11-05,1610612747,1610612763,209.0,206.62
2017-11-04,1610612746,1610612763,217.0,204.16000000000003
2017-11-04,1610612765,1610612758,207.0,206.54
2017-11-04,1610612741,1610612740,186.0,193.12
2017-11-04,1610612750,1610612742,211.0,211.2
2017-11-04,1610612743,1610612744,235.0,208.04
2017-11-03,1610612765,1610612749,201.0,203.24
2017-11-03,1610612753,1610612741,188.0,194.54
2017-11-03,1610612755,1610612754,231.0,197.48
2017-11-03,1610612764,1610612739,252.0,194.24
2017-11-03,1610612737,1610612745,223.0,207.84
2017-11-03,1610612752,1610612756,227.0,206.58
2017-11-03,1610612742,1610612740,193.0,206.9
2017-11-03,1610612759,1610612766,209.0,199.54
2017-11-03,1610612743,1610612748,189.0,206.02
2017-11-03,1610612762,1610612761,209.0,203.1
2017-11-03,1610612760,1610612738,195.0,202.72000000000003
2017-11-03,1610612747,1610612751,236.0,208.12
2017-11-02,1610612759,1610612744,204.0,201.58
2017-11-02,1610612757,1610612747,223.0,214.36
2017-11-01,1610612766,1610612749,247.0,197.72
2017-11-01,1610612739,1610612754,231.0,191.38
2017-11-01,1610612755,1610612737,228.0,203.56
2017-11-01,1610612764,1610612756,238.0,202.94
2017-11-01,1610612738,1610612758,199.0,201.08
2017-11-01,1610612748,1610612741,188.0,190.22
2017-11-01,1610612752,1610612745,216.0,208.26
2017-11-01,1610612763,1610612753,200.0,198.8
2017-11-01,1610612740,1610612750,202.0,205.1
2017-11-01,1610612743,1610612761,240.0,211.52
2017-11-01,1610612762,1610612757,215.0,204.82
2017-11-01,1610612746,1610612742,217.0,213.68
2017-10-31,1610612754,1610612758,184.0,197.18
2017-10-31,1610612751,1610612756,236.0,204.92
2017-10-31,1610612749,1610612760,201.0,205.42
2017-10-31,1610612747,1610612765,206.0,212.64
2017-10-30,1610612738,1610612759,202.0,199.6
2017-10-30,1610612748,1610612750,247.0,202.2
2017-10-30,1610612752,1610612743,226.0,208.66
2017-10-30,1610612745,1610612755,222.0,211.96
2017-10-30,1610612763,1610612766,203.0,194.46
2017-10-30,1610612740,1610612753,214.0,202.22
2017-10-30,1610612762,1610612742,193.0,206.6
2017-10-30,1610612757,1610612761,184.0,207.72
2017-10-30,1610612746,1610612744,254.0,206.7
2017-10-29,1610612737,1610612749,223.0,199.96
2017-10-29,1610612754,1610612759,191.0,195.7
2017-10-29,1610612751,1610612743,235.0,207.0
2017-10-29,1610612766,1610612753,233.0,199.3
2017-10-29,1610612758,1610612764,193.0,200.04
2017-10-29,1610612739,1610612752,209.0,197.88
2017-10-29,1610612744,1610612765,222.0,202.52
2017-10-28,1610612740,1610612739,224.0,198.14
2017-10-28,1610612748,1610612738,186.0,195.04
2017-10-28,1610612741,1610612760,170.0,197.9
2017-10-28,1610612763,1610612745,192.0,205.1
2017-10-28,1610612742,1610612755,222.0,210.34
2017-10-28,1610612762,1610612747,177.0,209.74
2017-10-28,1610612757,1610612756,221.0,211.16
2017-10-28,1610612746,1610612765,182.0,210.18
2017-10-27,1610612766,1610612745,202.0,205.6
2017-10-27,1610612753,1610612759,201.0,203.88
2017-10-27,1610612737,1610612743,205.0,208.24
2017-10-27,1610612752,1610612751,193.0,198.62
2017-10-27,1610612750,1610612760,235.0,209.88
2017-10-27,1610612744,1610612764,237.0,196.02
2017-10-27,1610612747,1610612761,193.0,212.64
2017-10-26,1610612741,1610612737,177.0,192.44
2017-10-26,1610612763,1610612742,187.0,203.48
2017-10-26,1610612749,1610612738,185.0,197.78
2017-10-26,1610612757,1610612746,207.0,211.9
2017-10-26,1610612758,1610612740,220.0,203.94
2017-10-25,1610612766,1610612743,203.0,206.0
2017-10-25,1610612765,1610612750,223.0,207.7
2017-10-25,1610612755,1610612745,209.0,211.96
